ExperimentName,Subject,Age,hand,Sex,Block,flanker,fl.ACC,fl.RT,Procedure[Trial],target,FLform,Tform,FLbed,MT4.ACC,MT4.RT,Bed[Trial],bed
FL_normal_V2,6,0,right,female,53,Mutter,1,392,FLproc,Ich,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,476,FLproc,none,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,460,FLproc,Ich,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,613,FLproc,Bekannter,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,463,FLproc,Ich,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,712,FLproc,Mutter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,none,1,446,FLproc,none,Kreis.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,464,FLproc,Mutter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,329,FLproc,none,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,0,671,FLproc,none,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,982,FLproc,Mutter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,663,FLproc,Ich,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,623,FLproc,none,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,536,FLproc,Bekannter,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,405,FLproc,Bekannter,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,none,1,616,FLproc,none,Kreis.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,450,FLproc,Bekannter,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,435,FLproc,Mutter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,0,484,FLproc,Mutter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,499,FLproc,Ich,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,473,FLproc,none,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,none,1,442,FLproc,Mutter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,0,411,FLproc,Ich,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,407,FLproc,Bekannter,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,458,FLproc,none,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,523,FLproc,Ich,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,689,FLproc,Mutter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,599,FLproc,Mutter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,0,665,FLproc,Ich,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,600,FLproc,Ich,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,394,FLproc,none,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,965,FLproc,Bekannter,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,598,FLproc,none,Kreis.png,Kreis.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,488,FLproc,none,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,512,FLproc,Bekannter,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Mutter,1,574,FLproc,Mutter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,530,FLproc,Bekannter,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,none,1,455,FLproc,Bekannter,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Bekannter,1,624,FLproc,none,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,529,FLproc,Ich,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V2,6,0,right,female,53,Ich,1,967,FLproc,Mutter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,53,none,1,407,FLproc,Ich,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V2,6,0,right,female,53,none,1,579,FLproc,Mutter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,715,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,0,470,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,429,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,534,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,577,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,611,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,636,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,0,651,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,433,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,0,530,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,486,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,0,420,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,885,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,697,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,692,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,481,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,624,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,584,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,577,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,556,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,727,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,698,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,686,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,1307,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,683,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,0,528,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,781,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,677,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,579,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,701,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,561,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,845,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,651,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,696,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,725,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,777,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,690,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,711,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,603,mm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,516,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,625,mn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,473,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,767,in,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,544,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,572,im,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,503,bn,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,516,bm,
FL_normal_V2,6,0,right,female,54,,,,MTproc,,,,,1,481,in,
FL_normal_V2,6,0,right,female,55,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,56,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,57,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,58,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,59,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,60,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,61,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,62,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,63,,,,,,,,,,,,
FL_normal_V2,6,0,right,female,64,,,,,,,,,,,,
FL_normal_V3,11,21,right,female,1,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,2,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,3,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,4,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,5,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,6,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,7,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,8,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,9,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,10,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,11,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,12,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,13,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,14,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,15,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,16,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,17,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,18,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,19,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,20,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,21,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,22,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,23,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,24,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,25,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,26,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,27,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,28,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,29,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,30,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,31,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,32,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,33,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,34,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,35,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,36,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,37,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,38,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,39,,,,,,,,,,,,in
FL_normal_V3,11,21,right,female,40,,,,,,,,,,,,mn
FL_normal_V3,11,21,right,female,41,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,42,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,43,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,44,,,,,,,,,,,,bn
FL_normal_V3,11,21,right,female,45,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,46,,,,,,,,,,,,im
FL_normal_V3,11,21,right,female,47,,,,,,,,,,,,mm
FL_normal_V3,11,21,right,female,48,,,,,,,,,,,,bm
FL_normal_V3,11,21,right,female,49,Bekannter,1,1691,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,11570,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,2646,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,1866,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,1034,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,1352,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,2832,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,1787,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,3064,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,none,1,3031,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,3722,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,1461,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,none,1,680,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,1495,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,1176,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,3200,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,1867,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,0,2802,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,4391,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,2188,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,701,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,643,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,771,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,1022,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,2012,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,718,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,571,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,573,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,537,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,none,1,5838,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,2288,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,493,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,2996,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,3793,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,848,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,583,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,730,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,566,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,434,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,419,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,0,406,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,889,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,49,none,1,1182,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Bekannter,1,758,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,689,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,49,Ich,1,607,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,none,1,721,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,49,Mutter,1,590,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,0,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,0,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,0,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,742,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,1089,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,0,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1114,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,684,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1025,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,1126,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1327,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,591,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,665,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,751,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1417,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1445,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1359,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1005,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1059,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,423,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,656,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,871,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,635,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,722,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,726,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,729,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,509,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,634,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,618,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,882,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,1087,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,393,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,691,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,472,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,671,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,316,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,611,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,564,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,374,bn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,122,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,0,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,729,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,548,im,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,352,bm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,325,in,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,802,mm,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,1,817,mn,
FL_normal_V3,11,21,right,female,50,,,,MTproc,,,,,0,632,mm,
FL_normal_V3,11,21,right,female,51,Ich,1,2372,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,1045,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,907,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,1031,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,742,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,1042,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,600,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,610,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,748,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,696,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,none,1,598,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,936,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,0,490,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,729,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,766,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,848,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,367,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,523,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,393,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,493,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,none,1,541,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,602,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,548,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,624,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,569,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,589,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,328,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,503,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,638,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,597,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,487,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,630,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,648,FLproc,Bekannter,Kreuz.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,815,FLproc,none,Kreuz.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,655,FLproc,Ich,Kreis.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,743,FLproc,Mutter,Kreuz.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,523,FLproc,Mutter,Kreis.png,Kreuz.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,617,FLproc,Ich,Dreieck.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,866,FLproc,Mutter,Dreieck.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Mutter,1,592,FLproc,Ich,Kreuz.png,Kreis.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,763,FLproc,none,Dreieck.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,534,FLproc,Mutter,Quadrat.png,Kreuz.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,1483,FLproc,Bekannter,Kreis.png,Dreieck.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,none,1,557,FLproc,Ich,Quadrat.png,Kreis.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,Bekannter,1,424,FLproc,Bekannter,Dreieck.png,Dreieck.png,comp,,,,
FL_normal_V3,11,21,right,female,51,none,1,1611,FLproc,none,Quadrat.png,Quadrat.png,comp,,,,
FL_normal_V3,11,21,right,female,51,Ich,1,695,FLproc,none,Kreis.png,Quadrat.png,incomp,,,,
FL_normal_V3,11,21,right,female,51,none,1,621,FLproc,Bekannter,Quadrat.png,Dreieck.png,comp,,,,
