ExperimentName,Subject,Age,hand,Sex,Block,Bed[Block],Procedure[Block],Bed,flankerform,flanker.ACC,flanker.RT,MT4.ACC,MT4.RT,Procedure[Trial],target,flanker,targetform
FL_Personenaufg._V3,7,19,left,male,50,,MT,bm,,,,1,682,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,bn,,,,1,728,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,bm,,,,1,787,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,mn,,,,1,644,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,bm,,,,1,619,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,bn,,,,1,795,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nn,,,,1,756,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,im,,,,1,558,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nm,,,,1,944,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nm,,,,1,593,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,im,,,,0,475,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,mn,,,,1,690,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,im,,,,1,887,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nm,,,,1,747,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nn,,,,1,653,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,mm,,,,1,524,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,mn,,,,1,960,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,bn,,,,0,656,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,in,,,,0,695,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,50,,MT,nn,,,,1,860,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,0,769,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,1227,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,1,918,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,1,1192,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,1,1230,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,843,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,697,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,in,,,,1,942,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,951,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,1271,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,1,721,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,in,,,,1,780,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,822,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,1364,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,611,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,948,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,796,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,708,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,697,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,1037,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,1,1138,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,1,1027,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,1088,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,746,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,0,925,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,639,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,1078,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,570,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,628,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,620,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,in,,,,1,860,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,im,,,,1,569,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,1243,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,654,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,461,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,1,789,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,0,1013,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,827,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,602,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,962,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,1,595,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,in,,,,0,485,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bn,,,,1,899,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mn,,,,1,814,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nm,,,,1,653,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,mm,,,,1,548,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,bm,,,,1,952,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,52,,MT,nn,,,,0,1240,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,0,865,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,0,0,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,0,0,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,742,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,1,641,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,1,801,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,1352,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,1,1022,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,1,772,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,1,637,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,in,,,,1,1348,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,955,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,716,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,1183,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,1,1181,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,740,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,519,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,0,547,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,in,,,,1,847,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,677,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,1195,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,1,817,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,0,560,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,571,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,in,,,,1,725,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,1,745,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,699,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,704,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,1,932,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,566,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mm,,,,1,496,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,1,678,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,532,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nm,,,,1,792,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,768,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,562,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,im,,,,1,349,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,1,633,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,0,505,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,1,726,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,1,1081,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,1109,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,1,678,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,nn,,,,1,636,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bn,,,,1,619,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,in,,,,1,995,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,bm,,,,0,427,MTproc,,,
FL_Personenaufg._V3,7,19,left,male,54,,MT,mn,,,,1,731,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,1,827,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,753,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,1,899,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,919,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,633,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,1033,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,599,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,1,1144,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,759,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,1,705,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,1,973,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,1,965,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,in,,,,1,1294,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,1,967,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,1,719,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,1,641,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,561,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,700,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,944,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,714,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,in,,,,1,1222,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,0,882,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,0,1342,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,1,741,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,656,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,1,566,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,0,953,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,1,521,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,918,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nm,,,,1,832,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,686,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,0,715,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,870,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,1,691,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,1,1064,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mn,,,,1,836,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,in,,,,0,714,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,in,,,,1,861,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,698,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,1,727,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bn,,,,1,1067,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,695,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,1,740,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,im,,,,1,646,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,630,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,bm,,,,1,701,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,nn,,,,1,617,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,50,,MT,mm,,,,1,585,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,1,527,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,706,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,0,575,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,0,585,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,1,787,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,in,,,,1,652,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,1,946,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,1,676,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,1,650,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,695,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,732,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,1,632,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,1,695,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,in,,,,1,964,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,1,629,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,685,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,0,578,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,1,763,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,437,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,1,662,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,556,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,503,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,0,621,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,0,557,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,in,,,,1,720,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,706,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,0,0,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,1,719,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,0,866,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,1,728,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,0,515,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,1,832,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,1,606,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,414,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,841,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bn,,,,1,711,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,1,627,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,1,691,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,720,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,im,,,,1,595,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,0,597,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mn,,,,1,622,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,bm,,,,0,470,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,725,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nn,,,,1,648,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,in,,,,1,544,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,nm,,,,1,587,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,52,,MT,mm,,,,1,565,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,1,677,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,827,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,in,,,,1,826,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,601,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,1,362,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,in,,,,1,453,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,1,509,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,1,618,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,650,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,1,632,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,656,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,1,686,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,1,571,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,1,653,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,1164,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,1,595,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,1,580,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,0,454,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,1,438,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,1,567,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,0,521,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,1,502,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,0,619,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,698,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,735,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,1,537,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,0,653,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,1,668,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,1,922,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,724,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,in,,,,1,703,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,1,747,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,0,589,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,751,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,1,553,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nm,,,,0,516,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mm,,,,1,441,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,1,753,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bn,,,,1,779,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,0,499,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,0,553,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,628,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,mn,,,,1,756,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,686,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,bm,,,,1,659,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,nn,,,,1,721,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,im,,,,1,453,MTproc,,,
FL_Personenaufg._V4,12,24,right,female,54,,MT,in,,,,1,509,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,in,,,,1,818,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,1,977,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,1041,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,989,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,661,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,763,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,925,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,1,830,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,0,573,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,928,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,954,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,1,922,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,661,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,651,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,650,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,663,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,806,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,582,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,1,967,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,648,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,in,,,,1,639,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,1,1398,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,627,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,1,554,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,701,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,450,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,761,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,451,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,1,723,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,1039,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,643,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,746,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,1,828,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nn,,,,1,555,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,1,566,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mm,,,,1,522,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,622,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bn,,,,1,806,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,646,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,493,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,in,,,,1,922,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,1,613,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,566,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,bm,,,,0,993,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,im,,,,1,552,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,mn,,,,1,531,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,nm,,,,0,864,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,50,,MT,in,,,,1,709,MTproc,,,
FL_Personenaufg._V4,16,27,left,male,52,,MT,nn,,,,1,951,MTproc,,,
