subject,trialnum,shape,label,type,correct,latency,blocktype
317199364,7,self,stranger,nonmatch,1,754,mixed
317199364,8,self,stranger,nonmatch,1,551,mixed
317199364,9,stranger,self,nonmatch,0,775,mixed
317199364,10,self,self,match,1,569,mixed
317199364,11,friend,friend,match,1,537,mixed
317199364,12,self,self,match,1,510,mixed
317199364,13,self,self,match,0,751,mixed
317199364,15,stranger,stranger,match,1,460,mixed
317199364,16,friend,self,nonmatch,1,694,mixed
317199364,17,self,self,match,1,604,mixed
317199364,18,self,self,match,1,612,mixed
317199364,19,friend,friend,match,1,638,mixed
317199364,20,friend,friend,match,0,565,mixed
317199364,21,stranger,stranger,match,1,547,mixed
317199364,22,friend,friend,match,0,649,mixed
317199364,23,self,stranger,nonmatch,0,666,mixed
317199364,24,self,friend,nonmatch,1,1226,mixed
317199364,25,self,friend,nonmatch,1,466,mixed
317199364,26,stranger,self,nonmatch,0,536,mixed
317199364,27,friend,self,nonmatch,1,557,mixed
317199364,28,self,self,match,1,461,mixed
317199364,29,friend,stranger,nonmatch,1,892,mixed
317199364,30,stranger,self,nonmatch,1,694,mixed
317199364,31,self,self,match,1,441,mixed
317199364,32,friend,friend,match,0,527,mixed
317199364,33,stranger,self,nonmatch,1,544,mixed
317199364,34,stranger,stranger,match,1,712,mixed
317199364,35,self,stranger,nonmatch,1,473,mixed
317199364,36,stranger,self,nonmatch,0,721,mixed
317199364,37,self,self,match,1,467,mixed
317199364,38,stranger,stranger,match,1,810,mixed
317199364,39,friend,self,nonmatch,1,779,mixed
317199364,40,stranger,stranger,match,1,654,mixed
317199364,41,friend,stranger,nonmatch,1,1282,mixed
317199364,42,friend,friend,match,1,728,mixed
317199364,46,stranger,friend,nonmatch,1,849,mixed
317199364,47,friend,self,nonmatch,1,679,mixed
317199364,48,self,self,match,0,718,mixed
317199364,49,stranger,friend,nonmatch,1,718,mixed
317199364,50,self,friend,nonmatch,1,547,mixed
317199364,51,self,self,match,1,661,mixed
317199364,52,stranger,stranger,match,1,745,mixed
317199364,53,friend,friend,match,0,561,mixed
317199364,54,stranger,stranger,match,1,417,mixed
317199364,55,friend,stranger,nonmatch,1,305,mixed
317199364,56,stranger,friend,nonmatch,1,289,mixed
317199364,57,friend,friend,match,0,920,mixed
317199364,58,friend,friend,match,0,307,mixed
317199364,59,friend,friend,match,1,330,mixed
317199364,60,friend,stranger,nonmatch,1,419,mixed
317199364,1,self,friend,nonmatch,1,416,blocked
317199364,2,self,self,match,1,409,blocked
317199364,3,self,self,match,0,346,blocked
317199364,4,self,self,match,1,351,blocked
317199364,5,self,stranger,nonmatch,0,312,blocked
317199364,6,self,friend,nonmatch,1,495,blocked
317199364,7,self,self,match,1,388,blocked
317199364,8,self,stranger,nonmatch,1,439,blocked
317199364,9,self,self,match,1,405,blocked
317199364,10,self,self,match,1,405,blocked
317199364,11,self,friend,nonmatch,1,529,blocked
317199364,12,self,self,match,1,425,blocked
317199364,13,self,friend,nonmatch,1,509,blocked
317199364,14,self,friend,nonmatch,1,560,blocked
317199364,15,self,friend,nonmatch,1,441,blocked
317199364,16,self,self,match,1,422,blocked
317199364,17,self,stranger,nonmatch,1,412,blocked
317199364,18,self,self,match,1,470,blocked
317199364,19,self,self,match,1,534,blocked
317199364,20,self,self,match,1,435,blocked
317199364,21,self,self,match,1,435,blocked
317199364,22,self,self,match,1,446,blocked
317199364,23,self,stranger,nonmatch,1,567,blocked
317199364,24,self,friend,nonmatch,1,517,blocked
317199364,25,self,friend,nonmatch,1,467,blocked
317199364,26,self,self,match,1,427,blocked
317199364,27,self,self,match,1,447,blocked
317199364,28,self,stranger,nonmatch,1,442,blocked
317199364,29,self,friend,nonmatch,1,546,blocked
317199364,30,self,stranger,nonmatch,1,453,blocked
317199364,31,self,friend,nonmatch,1,450,blocked
317199364,32,self,self,match,1,480,blocked
317199364,33,self,self,match,1,541,blocked
317199364,34,self,stranger,nonmatch,1,480,blocked
317199364,35,self,self,match,1,442,blocked
317199364,36,self,friend,nonmatch,1,428,blocked
317199364,37,self,self,match,1,476,blocked
317199364,38,self,stranger,nonmatch,1,413,blocked
317199364,40,self,self,match,1,476,blocked
317199364,41,self,self,match,1,383,blocked
317199364,42,self,stranger,nonmatch,1,379,blocked
317199364,43,self,stranger,nonmatch,1,407,blocked
317199364,44,self,self,match,1,488,blocked
317199364,45,self,stranger,nonmatch,1,502,blocked
317199364,46,self,self,match,1,468,blocked
317199364,47,self,self,match,1,502,blocked
317199364,48,self,self,match,1,480,blocked
317199364,49,self,stranger,nonmatch,1,412,blocked
317199364,50,self,self,match,1,383,blocked
317199364,51,self,self,match,1,442,blocked
317199364,52,self,self,match,1,401,blocked
317199364,53,self,friend,nonmatch,1,416,blocked
317199364,54,self,stranger,nonmatch,1,428,blocked
317199364,55,self,self,match,1,424,blocked
317199364,56,self,self,match,1,449,blocked
317199364,57,self,stranger,nonmatch,1,350,blocked
317199364,58,self,stranger,nonmatch,0,375,blocked
317199364,59,self,friend,nonmatch,1,452,blocked
317199364,60,self,friend,nonmatch,1,349,blocked
317199364,1,self,stranger,nonmatch,1,528,mixed
317199364,2,friend,friend,match,1,444,mixed
317199364,3,friend,self,nonmatch,1,540,mixed
317199364,4,self,stranger,nonmatch,1,521,mixed
317199364,5,self,self,match,1,537,mixed
317199364,6,friend,stranger,nonmatch,1,979,mixed
317199364,7,stranger,friend,nonmatch,0,891,mixed
317199364,8,self,stranger,nonmatch,1,454,mixed
317199364,9,stranger,stranger,match,1,396,mixed
317199364,10,stranger,self,nonmatch,1,587,mixed
317199364,11,self,self,match,1,413,mixed
317199364,12,self,friend,nonmatch,1,487,mixed
317199364,13,friend,self,nonmatch,1,466,mixed
317199364,14,self,self,match,1,503,mixed
317199364,15,self,self,match,1,545,mixed
317199364,16,friend,self,nonmatch,1,477,mixed
317199364,17,stranger,stranger,match,1,511,mixed
317199364,18,stranger,friend,nonmatch,1,515,mixed
317199364,19,self,friend,nonmatch,1,544,mixed
317199364,20,stranger,stranger,match,0,883,mixed
317199364,21,friend,stranger,nonmatch,1,529,mixed
317199364,22,stranger,stranger,match,1,510,mixed
317199364,23,self,stranger,nonmatch,1,543,mixed
317199364,24,self,self,match,1,481,mixed
317199364,25,friend,stranger,nonmatch,1,453,mixed
317199364,26,self,stranger,nonmatch,1,532,mixed
317199364,27,friend,friend,match,1,413,mixed
317199364,28,friend,stranger,nonmatch,1,560,mixed
317199364,29,self,self,match,1,411,mixed
317199364,30,friend,friend,match,1,602,mixed
317199364,31,stranger,friend,nonmatch,1,449,mixed
317199364,32,friend,friend,match,1,426,mixed
317199364,33,stranger,stranger,match,0,540,mixed
317199364,34,friend,friend,match,1,384,mixed
317199364,35,stranger,self,nonmatch,1,462,mixed
317199364,36,stranger,stranger,match,1,517,mixed
317199364,37,stranger,self,nonmatch,1,421,mixed
317199364,38,stranger,friend,nonmatch,1,364,mixed
317199364,39,stranger,stranger,match,0,393,mixed
317199364,40,friend,friend,match,1,380,mixed
317199364,41,friend,friend,match,1,407,mixed
317199364,42,stranger,stranger,match,0,374,mixed
317199364,43,self,friend,nonmatch,1,497,mixed
317199364,44,stranger,friend,nonmatch,1,602,mixed
317199364,45,self,friend,nonmatch,1,540,mixed
317199364,46,self,self,match,0,436,mixed
317199364,47,stranger,self,nonmatch,0,482,mixed
317199364,48,self,self,match,1,523,mixed
317199364,49,stranger,stranger,match,1,768,mixed
317199364,50,friend,friend,match,1,357,mixed
317199364,51,friend,friend,match,1,619,mixed
317199364,52,friend,stranger,nonmatch,1,581,mixed
317199364,53,friend,self,nonmatch,0,547,mixed
317199364,54,friend,friend,match,1,628,mixed
317199364,55,stranger,stranger,match,1,413,mixed
317199364,56,self,self,match,1,417,mixed
317199364,57,self,self,match,1,729,mixed
317199364,58,self,friend,nonmatch,1,526,mixed
317199364,59,friend,self,nonmatch,0,407,mixed
317199364,60,stranger,self,nonmatch,1,547,mixed
317199364,1,friend,self,nonmatch,1,490,mixed
317199364,2,friend,friend,match,1,408,mixed
317199364,3,stranger,self,nonmatch,1,535,mixed
317199364,4,friend,friend,match,1,371,mixed
317199364,5,self,self,match,1,465,mixed
317199364,6,stranger,friend,nonmatch,1,514,mixed
317199364,7,stranger,self,nonmatch,1,441,mixed
317199364,8,stranger,stranger,match,1,454,mixed
317199364,9,stranger,friend,nonmatch,1,416,mixed
317199364,10,friend,stranger,nonmatch,1,532,mixed
317199364,11,friend,friend,match,1,425,mixed
317199364,12,friend,friend,match,1,459,mixed
317199364,13,stranger,stranger,match,1,539,mixed
317199364,14,stranger,stranger,match,1,444,mixed
317199364,15,self,friend,nonmatch,1,561,mixed
317199364,16,self,stranger,nonmatch,1,499,mixed
317199364,17,friend,friend,match,1,381,mixed
317199364,18,stranger,self,nonmatch,1,595,mixed
317199364,19,stranger,stranger,match,1,504,mixed
317199364,20,self,stranger,nonmatch,1,451,mixed
317199364,21,stranger,stranger,match,0,532,mixed
317199364,22,friend,friend,match,1,312,mixed
317199364,23,stranger,self,nonmatch,1,531,mixed
317199364,24,friend,stranger,nonmatch,1,421,mixed
317199364,25,self,friend,nonmatch,1,498,mixed
317199364,26,self,self,match,1,423,mixed
317199364,27,friend,friend,match,1,614,mixed
317199364,28,stranger,self,nonmatch,1,464,mixed
317199364,29,self,stranger,nonmatch,1,1001,mixed
317199364,30,self,friend,nonmatch,1,540,mixed
317199364,31,friend,self,nonmatch,1,461,mixed
317199364,32,stranger,stranger,match,1,365,mixed
317199364,33,friend,stranger,nonmatch,1,438,mixed
317199364,34,friend,self,nonmatch,1,495,mixed
317199364,35,self,self,match,1,290,mixed
317199364,36,self,friend,nonmatch,1,388,mixed
317199364,37,stranger,stranger,match,1,565,mixed
317199364,38,self,friend,nonmatch,1,392,mixed
317199364,39,friend,friend,match,0,454,mixed
317199364,40,stranger,friend,nonmatch,1,435,mixed
317199364,41,stranger,stranger,match,1,500,mixed
317199364,42,self,self,match,1,464,mixed
317199364,43,friend,friend,match,1,421,mixed
317199364,44,self,self,match,1,522,mixed
317199364,45,stranger,friend,nonmatch,1,479,mixed
317199364,46,friend,self,nonmatch,0,301,mixed
317199364,47,self,self,match,1,537,mixed
317199364,48,stranger,stranger,match,1,544,mixed
317199364,49,friend,stranger,nonmatch,1,477,mixed
317199364,50,stranger,friend,nonmatch,1,599,mixed
317199364,51,stranger,stranger,match,1,849,mixed
317199364,52,self,self,match,1,493,mixed
317199364,53,self,self,match,1,556,mixed
317199364,54,self,stranger,nonmatch,1,504,mixed
317199364,55,friend,stranger,nonmatch,1,482,mixed
317199364,56,self,self,match,1,549,mixed
317199364,57,self,self,match,1,518,mixed
317199364,58,friend,self,nonmatch,1,583,mixed
317199364,59,friend,friend,match,1,517,mixed
317199364,60,self,stranger,nonmatch,0,633,mixed
317199364,1,stranger,self,nonmatch,1,554,blocked
317199364,2,stranger,stranger,match,1,393,blocked
317199364,3,stranger,friend,nonmatch,1,386,blocked
317199364,4,stranger,friend,nonmatch,1,459,blocked
317199364,5,stranger,stranger,match,0,388,blocked
317199364,6,stranger,friend,nonmatch,1,633,blocked
317199364,7,stranger,friend,nonmatch,1,683,blocked
317199364,8,stranger,stranger,match,1,371,blocked
317199364,9,stranger,stranger,match,1,535,blocked
317199364,10,stranger,friend,nonmatch,1,501,blocked
317199364,11,stranger,self,nonmatch,1,432,blocked
317199364,12,stranger,stranger,match,0,256,blocked
317199364,13,stranger,friend,nonmatch,1,337,blocked
317199364,14,stranger,friend,nonmatch,1,381,blocked
317199364,15,stranger,friend,nonmatch,1,430,blocked
317199364,16,stranger,stranger,match,1,384,blocked
317199364,17,stranger,stranger,match,1,437,blocked
317199364,18,stranger,self,nonmatch,1,380,blocked
317199364,19,stranger,stranger,match,1,503,blocked
317199364,20,stranger,stranger,match,1,589,blocked
317199364,21,stranger,stranger,match,1,481,blocked
317199364,22,stranger,self,nonmatch,1,396,blocked
317199364,23,stranger,friend,nonmatch,1,373,blocked
317199364,24,stranger,self,nonmatch,1,369,blocked
317199364,25,stranger,stranger,match,1,506,blocked
317199364,26,stranger,stranger,match,1,438,blocked
317199364,27,stranger,self,nonmatch,1,352,blocked
317199364,28,stranger,stranger,match,1,451,blocked
317199364,29,stranger,stranger,match,1,507,blocked
317199364,30,stranger,friend,nonmatch,1,302,blocked
317199364,31,stranger,stranger,match,1,403,blocked
317199364,32,stranger,self,nonmatch,1,351,blocked
317199364,33,stranger,friend,nonmatch,1,273,blocked
317199364,34,stranger,stranger,match,1,486,blocked
317199364,35,stranger,self,nonmatch,1,358,blocked
317199364,36,stranger,friend,nonmatch,1,381,blocked
317199364,37,stranger,stranger,match,1,379,blocked
317199364,38,stranger,friend,nonmatch,1,310,blocked
317199364,39,stranger,stranger,match,1,493,blocked
317199364,40,stranger,self,nonmatch,1,280,blocked
317199364,41,stranger,friend,nonmatch,1,407,blocked
317199364,42,stranger,self,nonmatch,1,336,blocked
317199364,43,stranger,stranger,match,1,472,blocked
317199364,44,stranger,self,nonmatch,1,332,blocked
317199364,45,stranger,stranger,match,1,490,blocked
317199364,46,stranger,friend,nonmatch,1,333,blocked
317199364,47,stranger,stranger,match,1,525,blocked
317199364,48,stranger,stranger,match,1,462,blocked
317199364,49,stranger,self,nonmatch,1,358,blocked
317199364,50,stranger,self,nonmatch,1,291,blocked
317199364,51,stranger,stranger,match,1,438,blocked
317199364,52,stranger,stranger,match,1,524,blocked
317199364,53,stranger,stranger,match,1,414,blocked
317199364,54,stranger,stranger,match,1,412,blocked
317199364,55,stranger,stranger,match,1,286,blocked
317199364,56,stranger,stranger,match,1,447,blocked
317199364,57,stranger,self,nonmatch,1,400,blocked
317199364,58,stranger,stranger,match,1,444,blocked
317199364,59,stranger,self,nonmatch,1,335,blocked
317199364,60,stranger,stranger,match,1,472,blocked
317199364,1,friend,friend,match,1,464,blocked
317199364,2,friend,self,nonmatch,1,352,blocked
317199364,3,friend,friend,match,1,511,blocked
317199364,4,friend,friend,match,0,399,blocked
317199364,5,friend,friend,match,1,442,blocked
317199364,6,friend,friend,match,1,466,blocked
317199364,7,friend,friend,match,1,458,blocked
317199364,8,friend,stranger,nonmatch,1,411,blocked
317199364,9,friend,stranger,nonmatch,1,421,blocked
317199364,10,friend,stranger,nonmatch,1,508,blocked
317199364,11,friend,friend,match,1,548,blocked
317199364,12,friend,friend,match,1,397,blocked
317199364,13,friend,self,nonmatch,1,359,blocked
317199364,14,friend,stranger,nonmatch,1,421,blocked
317199364,15,friend,stranger,nonmatch,1,413,blocked
317199364,16,friend,self,nonmatch,1,372,blocked
317199364,17,friend,friend,match,0,455,blocked
317199364,18,friend,friend,match,1,504,blocked
317199364,19,friend,stranger,nonmatch,1,466,blocked
317199364,20,friend,self,nonmatch,1,404,blocked
317199364,21,friend,self,nonmatch,1,340,blocked
317199364,22,friend,friend,match,1,442,blocked
317199364,23,friend,friend,match,1,508,blocked
317199364,24,friend,friend,match,1,450,blocked
317199364,25,friend,stranger,nonmatch,1,399,blocked
317199364,26,friend,friend,match,1,446,blocked
317199364,27,friend,friend,match,1,426,blocked
317199364,28,friend,friend,match,1,538,blocked
317199364,29,friend,self,nonmatch,1,609,blocked
317199364,30,friend,self,nonmatch,1,450,blocked
317199364,31,friend,friend,match,1,435,blocked
317199364,32,friend,self,nonmatch,1,410,blocked
317199364,33,friend,self,nonmatch,1,416,blocked
317199364,34,friend,friend,match,1,462,blocked
317199364,35,friend,friend,match,0,354,blocked
317199364,36,friend,friend,match,1,515,blocked
317199364,37,friend,self,nonmatch,1,312,blocked
317199364,38,friend,stranger,nonmatch,1,513,blocked
317199364,39,friend,friend,match,1,427,blocked
317199364,40,friend,stranger,nonmatch,1,399,blocked
317199364,41,friend,friend,match,1,383,blocked
317199364,42,friend,stranger,nonmatch,1,292,blocked
317199364,43,friend,friend,match,1,513,blocked
317199364,44,friend,friend,match,1,477,blocked
317199364,45,friend,stranger,nonmatch,1,350,blocked
317199364,46,friend,friend,match,1,475,blocked
317199364,47,friend,friend,match,1,467,blocked
317199364,48,friend,friend,match,1,492,blocked
317199364,49,friend,stranger,nonmatch,1,406,blocked
317199364,50,friend,self,nonmatch,1,359,blocked
317199364,51,friend,friend,match,1,505,blocked
317199364,52,friend,self,nonmatch,1,361,blocked
317199364,53,friend,friend,match,1,461,blocked
317199364,54,friend,stranger,nonmatch,1,343,blocked
317199364,55,friend,self,nonmatch,1,397,blocked
317199364,56,friend,stranger,nonmatch,1,411,blocked
317199364,57,friend,stranger,nonmatch,1,410,blocked
317199364,58,friend,self,nonmatch,1,354,blocked
317199364,59,friend,self,nonmatch,1,346,blocked
317199364,60,friend,friend,match,1,441,blocked
890488901,1,stranger,stranger,match,0,566,blocked
890488901,2,stranger,stranger,match,1,774,blocked
890488901,3,stranger,friend,nonmatch,1,592,blocked
890488901,5,stranger,stranger,match,1,670,blocked
890488901,6,stranger,friend,nonmatch,1,534,blocked
890488901,7,stranger,self,nonmatch,1,508,blocked
890488901,8,stranger,stranger,match,1,550,blocked
890488901,9,stranger,stranger,match,1,434,blocked
890488901,10,stranger,self,nonmatch,1,490,blocked
890488901,11,stranger,friend,nonmatch,1,511,blocked
890488901,12,stranger,self,nonmatch,1,433,blocked
890488901,13,stranger,stranger,match,1,445,blocked
890488901,14,stranger,friend,nonmatch,1,513,blocked
890488901,15,stranger,friend,nonmatch,1,386,blocked
890488901,16,stranger,friend,nonmatch,1,430,blocked
890488901,17,stranger,stranger,match,1,429,blocked
890488901,18,stranger,friend,nonmatch,1,396,blocked
890488901,19,stranger,friend,nonmatch,1,407,blocked
890488901,20,stranger,friend,nonmatch,1,344,blocked
890488901,21,stranger,stranger,match,1,338,blocked
890488901,22,stranger,stranger,match,1,326,blocked
890488901,23,stranger,friend,nonmatch,1,344,blocked
890488901,24,stranger,stranger,match,0,286,blocked
890488901,25,stranger,self,nonmatch,1,387,blocked
890488901,26,stranger,stranger,match,1,311,blocked
890488901,27,stranger,stranger,match,1,376,blocked
890488901,28,stranger,stranger,match,1,408,blocked
890488901,29,stranger,friend,nonmatch,1,397,blocked
890488901,30,stranger,self,nonmatch,1,380,blocked
890488901,31,stranger,self,nonmatch,1,454,blocked
890488901,32,stranger,stranger,match,1,356,blocked
890488901,33,stranger,stranger,match,1,318,blocked
890488901,34,stranger,self,nonmatch,1,509,blocked
890488901,35,stranger,stranger,match,1,303,blocked
890488901,36,stranger,self,nonmatch,1,354,blocked
890488901,37,stranger,stranger,match,1,387,blocked
890488901,38,stranger,self,nonmatch,1,305,blocked
890488901,39,stranger,stranger,match,1,315,blocked
890488901,40,stranger,stranger,match,1,440,blocked
890488901,41,stranger,friend,nonmatch,1,326,blocked
890488901,42,stranger,stranger,match,1,338,blocked
890488901,43,stranger,stranger,match,1,352,blocked
890488901,44,stranger,stranger,match,1,336,blocked
890488901,45,stranger,self,nonmatch,1,330,blocked
890488901,46,stranger,stranger,match,1,335,blocked
890488901,47,stranger,self,nonmatch,1,371,blocked
890488901,48,stranger,stranger,match,1,320,blocked
890488901,49,stranger,stranger,match,1,336,blocked
890488901,50,stranger,stranger,match,1,324,blocked
890488901,51,stranger,self,nonmatch,1,293,blocked
890488901,52,stranger,self,nonmatch,1,486,blocked
890488901,53,stranger,self,nonmatch,1,452,blocked
890488901,54,stranger,self,nonmatch,1,257,blocked
890488901,55,stranger,friend,nonmatch,1,273,blocked
890488901,56,stranger,friend,nonmatch,1,508,blocked
890488901,57,stranger,stranger,match,1,367,blocked
890488901,58,stranger,stranger,match,1,399,blocked
890488901,59,stranger,stranger,match,1,333,blocked
890488901,60,stranger,stranger,match,1,323,blocked
890488901,1,self,friend,nonmatch,1,420,mixed
890488901,2,self,stranger,nonmatch,1,551,mixed
890488901,3,self,self,match,1,321,mixed
890488901,4,stranger,stranger,match,1,664,mixed
890488901,5,friend,self,nonmatch,1,645,mixed
890488901,6,friend,friend,match,1,436,mixed
890488901,7,friend,stranger,nonmatch,1,411,mixed
890488901,8,friend,friend,match,1,441,mixed
890488901,9,friend,friend,match,1,405,mixed
890488901,10,self,self,match,0,419,mixed
890488901,11,friend,self,nonmatch,1,426,mixed
890488901,12,self,friend,nonmatch,1,607,mixed
890488901,13,friend,stranger,nonmatch,1,850,mixed
890488901,14,stranger,stranger,match,1,409,mixed
890488901,15,self,friend,nonmatch,1,465,mixed
890488901,16,stranger,friend,nonmatch,1,574,mixed
890488901,17,friend,friend,match,1,876,mixed
890488901,18,self,self,match,1,750,mixed
890488901,19,self,self,match,1,492,mixed
890488901,20,stranger,stranger,match,1,491,mixed
890488901,21,self,self,match,1,459,mixed
890488901,22,friend,stranger,nonmatch,1,575,mixed
890488901,23,friend,self,nonmatch,1,534,mixed
890488901,24,self,stranger,nonmatch,1,641,mixed
890488901,25,friend,self,nonmatch,1,479,mixed
890488901,26,friend,friend,match,1,391,mixed
890488901,27,self,stranger,nonmatch,1,476,mixed
890488901,28,self,self,match,1,565,mixed
890488901,29,self,self,match,1,907,mixed
890488901,30,friend,self,nonmatch,1,467,mixed
890488901,31,stranger,friend,nonmatch,1,725,mixed
890488901,32,stranger,stranger,match,1,380,mixed
890488901,33,self,stranger,nonmatch,1,404,mixed
890488901,34,stranger,friend,nonmatch,1,545,mixed
890488901,35,friend,friend,match,1,341,mixed
890488901,36,stranger,self,nonmatch,1,364,mixed
890488901,37,stranger,self,nonmatch,1,517,mixed
890488901,38,friend,stranger,nonmatch,1,451,mixed
890488901,39,stranger,friend,nonmatch,1,448,mixed
890488901,40,stranger,stranger,match,0,465,mixed
890488901,41,stranger,stranger,match,1,536,mixed
890488901,42,stranger,stranger,match,1,388,mixed
890488901,43,stranger,friend,nonmatch,1,406,mixed
890488901,44,self,friend,nonmatch,1,411,mixed
890488901,45,friend,friend,match,1,403,mixed
890488901,46,friend,stranger,nonmatch,1,583,mixed
890488901,47,friend,friend,match,1,449,mixed
890488901,48,self,friend,nonmatch,1,413,mixed
890488901,49,friend,friend,match,1,394,mixed
890488901,50,self,self,match,0,400,mixed
890488901,51,stranger,self,nonmatch,1,751,mixed
890488901,52,self,self,match,1,450,mixed
890488901,53,stranger,self,nonmatch,1,399,mixed
890488901,54,self,self,match,1,484,mixed
890488901,55,stranger,stranger,match,1,552,mixed
890488901,56,friend,friend,match,0,512,mixed
890488901,57,stranger,self,nonmatch,1,623,mixed
890488901,58,stranger,stranger,match,1,592,mixed
890488901,59,self,stranger,nonmatch,1,467,mixed
890488901,60,stranger,stranger,match,1,487,mixed
890488901,1,friend,friend,match,1,769,blocked
890488901,2,friend,stranger,nonmatch,1,708,blocked
890488901,3,friend,friend,match,1,421,blocked
890488901,4,friend,friend,match,1,473,blocked
890488901,5,friend,friend,match,1,398,blocked
890488901,6,friend,self,nonmatch,1,471,blocked
890488901,7,friend,self,nonmatch,1,542,blocked
890488901,8,friend,stranger,nonmatch,1,512,blocked
890488901,9,friend,stranger,nonmatch,1,449,blocked
890488901,10,friend,friend,match,1,340,blocked
890488901,11,friend,stranger,nonmatch,1,460,blocked
890488901,12,friend,friend,match,1,468,blocked
890488901,13,friend,stranger,nonmatch,1,501,blocked
890488901,14,friend,friend,match,1,385,blocked
890488901,15,friend,friend,match,1,479,blocked
890488901,16,friend,friend,match,1,358,blocked
890488901,17,friend,stranger,nonmatch,1,510,blocked
890488901,18,friend,friend,match,1,654,blocked
890488901,19,friend,stranger,nonmatch,1,529,blocked
890488901,20,friend,friend,match,1,459,blocked
890488901,21,friend,friend,match,1,517,blocked
890488901,22,friend,friend,match,1,484,blocked
890488901,23,friend,friend,match,1,485,blocked
890488901,24,friend,friend,match,1,377,blocked
890488901,25,friend,friend,match,1,462,blocked
890488901,26,friend,friend,match,1,369,blocked
890488901,27,friend,friend,match,1,382,blocked
890488901,28,friend,self,nonmatch,1,496,blocked
890488901,29,friend,stranger,nonmatch,1,757,blocked
890488901,30,friend,self,nonmatch,1,576,blocked
890488901,31,friend,stranger,nonmatch,1,454,blocked
890488901,32,friend,friend,match,1,540,blocked
890488901,33,friend,stranger,nonmatch,1,387,blocked
890488901,34,friend,stranger,nonmatch,1,375,blocked
890488901,35,friend,stranger,nonmatch,1,399,blocked
890488901,36,friend,stranger,nonmatch,1,345,blocked
890488901,37,friend,self,nonmatch,1,425,blocked
890488901,38,friend,friend,match,1,339,blocked
890488901,39,friend,friend,match,1,321,blocked
890488901,40,friend,stranger,nonmatch,1,369,blocked
890488901,41,friend,self,nonmatch,1,391,blocked
890488901,42,friend,self,nonmatch,1,367,blocked
890488901,43,friend,self,nonmatch,1,393,blocked
890488901,44,friend,friend,match,1,420,blocked
890488901,45,friend,self,nonmatch,1,372,blocked
890488901,46,friend,self,nonmatch,1,395,blocked
890488901,47,friend,self,nonmatch,1,320,blocked
890488901,48,friend,self,nonmatch,1,345,blocked
890488901,49,friend,friend,match,1,423,blocked
890488901,50,friend,self,nonmatch,1,359,blocked
890488901,51,friend,friend,match,1,511,blocked
890488901,52,friend,friend,match,1,371,blocked
890488901,53,friend,friend,match,1,340,blocked
890488901,54,friend,friend,match,1,316,blocked
890488901,55,friend,self,nonmatch,1,339,blocked
890488901,56,friend,friend,match,1,287,blocked
890488901,57,friend,friend,match,1,313,blocked
890488901,58,friend,self,nonmatch,1,372,blocked
890488901,59,friend,stranger,nonmatch,1,317,blocked
890488901,60,friend,friend,match,1,397,blocked
890488901,1,stranger,friend,nonmatch,1,536,mixed
890488901,2,friend,friend,match,1,456,mixed
890488901,3,friend,friend,match,1,578,mixed
890488901,4,stranger,stranger,match,0,515,mixed
890488901,5,stranger,self,nonmatch,1,589,mixed
890488901,6,self,friend,nonmatch,1,496,mixed
890488901,7,friend,self,nonmatch,1,537,mixed
890488901,8,friend,stranger,nonmatch,1,744,mixed
890488901,9,self,stranger,nonmatch,1,525,mixed
890488901,10,self,self,match,1,580,mixed
890488901,11,self,friend,nonmatch,1,442,mixed
890488901,12,stranger,stranger,match,1,802,mixed
890488901,13,friend,stranger,nonmatch,1,517,mixed
890488901,14,self,self,match,1,563,mixed
890488901,15,self,self,match,1,526,mixed
890488901,16,stranger,friend,nonmatch,1,477,mixed
890488901,17,friend,friend,match,1,586,mixed
890488901,18,friend,stranger,nonmatch,1,778,mixed
890488901,19,friend,friend,match,1,505,mixed
890488901,20,friend,self,nonmatch,1,502,mixed
890488901,21,friend,friend,match,1,550,mixed
890488901,22,stranger,stranger,match,0,626,mixed
890488901,23,stranger,self,nonmatch,1,511,mixed
890488901,24,stranger,friend,nonmatch,1,636,mixed
890488901,25,self,friend,nonmatch,1,739,mixed
890488901,26,stranger,friend,nonmatch,1,566,mixed
890488901,27,stranger,stranger,match,1,401,mixed
890488901,28,friend,stranger,nonmatch,1,524,mixed
890488901,29,stranger,friend,nonmatch,1,669,mixed
890488901,30,stranger,stranger,match,1,619,mixed
890488901,31,stranger,self,nonmatch,1,463,mixed
890488901,32,self,stranger,nonmatch,1,522,mixed
890488901,33,friend,self,nonmatch,1,520,mixed
890488901,34,stranger,stranger,match,1,464,mixed
890488901,35,friend,friend,match,1,944,mixed
890488901,36,stranger,stranger,match,1,535,mixed
890488901,37,stranger,stranger,match,1,448,mixed
890488901,38,self,stranger,nonmatch,1,455,mixed
890488901,39,friend,self,nonmatch,1,638,mixed
890488901,40,friend,friend,match,1,465,mixed
890488901,41,stranger,stranger,match,1,509,mixed
890488901,42,friend,self,nonmatch,1,555,mixed
890488901,43,self,self,match,1,567,mixed
890488901,44,self,self,match,1,687,mixed
890488901,45,self,stranger,nonmatch,1,462,mixed
890488901,46,self,self,match,1,532,mixed
890488901,47,self,stranger,nonmatch,1,526,mixed
890488901,48,self,friend,nonmatch,1,551,mixed
890488901,49,stranger,self,nonmatch,1,690,mixed
890488901,50,self,self,match,1,473,mixed
890488901,51,friend,friend,match,1,569,mixed
