subject,shape,label,type,correct,latency,blocktype
664494296,Friend,Friend,match,1,322,blocked
664494296,Friend,Self,nonmatch,0,237,blocked
664494296,Friend,Self,nonmatch,1,804,blocked
664494296,Friend,Self,nonmatch,1,415,blocked
664494296,Friend,Stranger,nonmatch,1,582,blocked
664494296,Friend,Self,nonmatch,1,638,blocked
664494296,Friend,Friend,match,0,323,blocked
664494296,Friend,Self,nonmatch,0,454,blocked
664494296,Friend,Friend,match,1,871,blocked
664494296,Friend,Stranger,nonmatch,1,476,blocked
664494296,Friend,Friend,match,1,534,blocked
664494296,Friend,Self,nonmatch,1,552,blocked
664494296,Friend,Friend,match,1,455,blocked
664494296,Friend,Friend,match,1,410,blocked
664494296,Friend,Self,nonmatch,0,406,blocked
664494296,Friend,Stranger,nonmatch,1,537,blocked
664494296,Friend,Self,nonmatch,1,571,blocked
664494296,Friend,Self,nonmatch,1,392,blocked
664494296,Friend,Self,nonmatch,1,360,blocked
664494296,Friend,Stranger,nonmatch,1,646,blocked
664494296,Friend,Stranger,nonmatch,1,430,blocked
664494296,Friend,Stranger,nonmatch,1,407,blocked
664494296,Friend,Stranger,nonmatch,1,470,blocked
664494296,Friend,Friend,match,1,590,blocked
664494296,Friend,Stranger,nonmatch,1,536,blocked
664494296,Friend,Stranger,nonmatch,1,432,blocked
664494296,Friend,Friend,match,1,468,blocked
664494296,Friend,Stranger,nonmatch,1,538,blocked
664494296,Friend,Stranger,nonmatch,1,401,blocked
664494296,Friend,Friend,match,1,539,blocked
664494296,Friend,Friend,match,0,374,blocked
664494296,Friend,Friend,match,1,412,blocked
664494296,Friend,Friend,match,1,432,blocked
664494296,Friend,Friend,match,1,375,blocked
664494296,Friend,Friend,match,1,420,blocked
664494296,Friend,Friend,match,1,330,blocked
664494296,Friend,Friend,match,1,317,blocked
664494296,Friend,Friend,match,1,379,blocked
664494296,Friend,Self,nonmatch,1,515,blocked
664494296,Self,Self,match,1,1286,blocked
664494296,Self,Stranger,nonmatch,0,604,blocked
664494296,Self,Self,match,1,512,blocked
664494296,Self,Friend,nonmatch,1,355,blocked
664494296,Self,Self,match,1,474,blocked
664494296,Self,Self,match,1,526,blocked
664494296,Self,Stranger,nonmatch,1,620,blocked
664494296,Self,Friend,nonmatch,0,526,blocked
664494296,Self,Stranger,nonmatch,1,527,blocked
664494296,Self,Self,match,1,424,blocked
664494296,Self,Stranger,nonmatch,1,393,blocked
664494296,Self,Self,match,1,455,blocked
664494296,Self,Stranger,nonmatch,1,468,blocked
664494296,Self,Friend,nonmatch,1,547,blocked
664494296,Self,Stranger,nonmatch,1,457,blocked
664494296,Self,Self,match,1,457,blocked
664494296,Self,Self,match,1,452,blocked
664494296,Self,Self,match,1,409,blocked
664494296,Self,Self,match,1,313,blocked
664494296,Self,Friend,nonmatch,1,435,blocked
664494296,Self,Friend,nonmatch,0,626,blocked
664494296,Self,Self,match,0,233,blocked
664494296,Self,Stranger,nonmatch,1,417,blocked
664494296,Self,Stranger,nonmatch,1,385,blocked
664494296,Self,Stranger,nonmatch,1,430,blocked
664494296,Self,Self,match,1,500,blocked
664494296,Self,Friend,nonmatch,1,501,blocked
664494296,Self,Stranger,nonmatch,1,325,blocked
664494296,Self,Self,match,0,396,blocked
664494296,Self,Self,match,1,392,blocked
664494296,Self,Self,match,1,397,blocked
664494296,Self,Stranger,nonmatch,1,551,blocked
664494296,Self,Self,match,1,834,blocked
664494296,Self,Friend,nonmatch,1,404,blocked
664494296,Self,Friend,nonmatch,1,366,blocked
664494296,Self,Self,match,0,314,blocked
664494296,Self,Self,match,1,702,blocked
664494296,Self,Stranger,nonmatch,1,499,blocked
664494296,Self,Self,match,1,307,blocked
664494296,Self,Stranger,nonmatch,1,336,blocked
664494296,Self,Self,match,1,415,blocked
664494296,Self,Friend,nonmatch,1,484,blocked
664494296,Self,Self,match,1,462,blocked
664494296,Self,Friend,nonmatch,1,251,blocked
664494296,Self,Self,match,1,450,blocked
664494296,Self,Self,match,0,283,blocked
664494296,Self,Self,match,1,286,blocked
664494296,Self,Friend,nonmatch,1,413,blocked
664494296,Self,Friend,nonmatch,1,432,blocked
664494296,Self,Self,match,1,423,blocked
664494296,Self,Self,match,1,315,blocked
664494296,Self,Stranger,nonmatch,1,507,blocked
664494296,Self,Friend,nonmatch,0,423,blocked
664494296,Self,Self,match,1,422,blocked
664494296,Self,Friend,nonmatch,1,382,blocked
664494296,Self,Self,match,1,366,blocked
664494296,Self,Self,match,1,787,blocked
664494296,Self,Stranger,nonmatch,1,445,blocked
664494296,Self,Self,match,1,291,blocked
664494296,Self,Stranger,nonmatch,0,556,mixed
664494296,Stranger,Self,nonmatch,1,756,mixed
664494296,Self,Self,match,0,618,mixed
664494296,Self,Self,match,1,455,mixed
664494296,Friend,Self,nonmatch,1,912,mixed
664494296,Self,Self,match,1,881,mixed
664494296,Self,Self,match,1,553,mixed
664494296,Self,Self,match,1,340,mixed
664494296,Friend,Stranger,nonmatch,1,871,mixed
664494296,Stranger,Stranger,match,0,993,mixed
664494296,Friend,Self,nonmatch,0,437,mixed
664494296,Self,Stranger,nonmatch,1,434,mixed
664494296,Self,Self,match,1,622,mixed
664494296,Stranger,Stranger,match,1,682,mixed
664494296,Stranger,Stranger,match,1,364,mixed
664494296,Stranger,Stranger,match,1,382,mixed
664494296,Self,Stranger,nonmatch,1,762,mixed
664494296,Stranger,Friend,nonmatch,1,619,mixed
664494296,Stranger,Self,nonmatch,0,410,mixed
664494296,Self,Self,match,0,673,mixed
664494296,Friend,Friend,match,1,304,mixed
664494296,Friend,Stranger,nonmatch,0,716,mixed
664494296,Self,Friend,nonmatch,1,1147,mixed
664494296,Stranger,Friend,nonmatch,1,744,mixed
664494296,Self,Self,match,1,537,mixed
664494296,Stranger,Self,nonmatch,1,707,mixed
664494296,Stranger,Friend,nonmatch,1,987,mixed
664494296,Self,Self,match,0,773,mixed
664494296,Friend,Self,nonmatch,0,450,mixed
664494296,Friend,Friend,match,0,459,mixed
664494296,Self,Stranger,nonmatch,1,341,mixed
664494296,Self,Friend,nonmatch,1,489,mixed
664494296,Friend,Stranger,nonmatch,1,568,mixed
664494296,Friend,Friend,match,0,714,mixed
664494296,Friend,Friend,match,1,492,mixed
664494296,Stranger,Friend,nonmatch,1,649,mixed
664494296,Friend,Self,nonmatch,1,753,mixed
664494296,Self,Stranger,nonmatch,1,684,mixed
664494296,Friend,Stranger,nonmatch,1,664,mixed
664494296,Stranger,Stranger,match,1,432,mixed
664494296,Friend,Stranger,nonmatch,0,480,mixed
664494296,Self,Friend,nonmatch,1,530,mixed
664494296,Friend,Friend,match,1,807,mixed
664494296,Friend,Friend,match,1,503,mixed
664494296,Stranger,Stranger,match,0,416,mixed
664494296,Stranger,Stranger,match,1,818,mixed
664494296,Self,Friend,nonmatch,1,475,mixed
664494296,Stranger,Friend,nonmatch,0,590,mixed
664494296,Self,Friend,nonmatch,0,707,mixed
664494296,Stranger,Stranger,match,1,735,mixed
664494296,Stranger,Self,nonmatch,1,734,mixed
664494296,Stranger,Stranger,match,1,715,mixed
664494296,Friend,Self,nonmatch,1,685,mixed
664494296,Friend,Friend,match,1,791,mixed
664494296,Self,Self,match,1,932,mixed
664494296,Friend,Friend,match,1,761,mixed
664494296,Friend,Friend,match,1,473,mixed
664494296,Stranger,Stranger,match,1,469,mixed
664494296,Friend,Friend,match,1,665,mixed
664494296,Stranger,Self,nonmatch,0,925,mixed
664494296,Stranger,Stranger,match,0,927,blocked
664494296,Stranger,Stranger,match,1,530,blocked
664494296,Stranger,Stranger,match,1,367,blocked
664494296,Stranger,Stranger,match,1,421,blocked
664494296,Stranger,Stranger,match,1,425,blocked
664494296,Stranger,Friend,nonmatch,1,557,blocked
664494296,Stranger,Self,nonmatch,1,685,blocked
664494296,Stranger,Stranger,match,1,360,blocked
664494296,Stranger,Stranger,match,1,443,blocked
664494296,Stranger,Stranger,match,1,351,blocked
664494296,Stranger,Friend,nonmatch,1,320,blocked
664494296,Stranger,Stranger,match,1,635,blocked
664494296,Stranger,Self,nonmatch,1,591,blocked
664494296,Stranger,Stranger,match,1,511,blocked
664494296,Stranger,Stranger,match,1,416,blocked
664494296,Stranger,Self,nonmatch,1,465,blocked
664494296,Stranger,Stranger,match,1,540,blocked
664494296,Stranger,Stranger,match,1,329,blocked
664494296,Stranger,Friend,nonmatch,0,227,blocked
664494296,Stranger,Self,nonmatch,1,553,blocked
664494296,Stranger,Stranger,match,1,310,blocked
664494296,Stranger,Self,nonmatch,1,336,blocked
664494296,Stranger,Self,nonmatch,1,774,blocked
664494296,Stranger,Self,nonmatch,1,421,blocked
664494296,Stranger,Friend,nonmatch,1,437,blocked
664494296,Stranger,Stranger,match,1,398,blocked
664494296,Stranger,Stranger,match,1,482,blocked
664494296,Stranger,Stranger,match,1,397,blocked
664494296,Stranger,Stranger,match,1,418,blocked
664494296,Stranger,Stranger,match,1,417,blocked
664494296,Stranger,Self,nonmatch,1,506,blocked
664494296,Stranger,Stranger,match,1,467,blocked
664494296,Stranger,Self,nonmatch,1,406,blocked
664494296,Stranger,Friend,nonmatch,0,621,blocked
664494296,Stranger,Friend,nonmatch,1,706,blocked
664494296,Stranger,Stranger,match,1,403,blocked
664494296,Stranger,Self,nonmatch,1,348,blocked
664494296,Stranger,Self,nonmatch,1,530,blocked
664494296,Stranger,Self,nonmatch,0,288,blocked
664494296,Stranger,Stranger,match,1,721,blocked
664494296,Stranger,Self,nonmatch,1,427,blocked
664494296,Stranger,Stranger,match,1,519,blocked
664494296,Stranger,Stranger,match,1,548,blocked
664494296,Stranger,Friend,nonmatch,0,349,blocked
664494296,Stranger,Self,nonmatch,1,425,blocked
664494296,Stranger,Stranger,match,1,410,blocked
664494296,Stranger,Stranger,match,1,407,blocked
664494296,Stranger,Stranger,match,1,331,blocked
664494296,Stranger,Friend,nonmatch,1,447,blocked
664494296,Stranger,Friend,nonmatch,0,610,blocked
664494296,Stranger,Stranger,match,1,402,blocked
664494296,Stranger,Friend,nonmatch,1,988,blocked
664494296,Stranger,Friend,nonmatch,1,421,blocked
664494296,Stranger,Friend,nonmatch,1,388,blocked
664494296,Stranger,Stranger,match,1,436,blocked
664494296,Stranger,Stranger,match,1,400,blocked
664494296,Stranger,Friend,nonmatch,1,470,blocked
664494296,Stranger,Friend,nonmatch,1,620,blocked
664494296,Stranger,Friend,nonmatch,1,447,blocked
664494296,Self,Self,match,1,621,mixed
664494296,Stranger,Self,nonmatch,1,712,mixed
664494296,Self,Friend,nonmatch,1,1027,mixed
664494296,Self,Self,match,1,459,mixed
664494296,Friend,Stranger,nonmatch,0,896,mixed
664494296,Self,Stranger,nonmatch,1,944,mixed
664494296,Self,Self,match,1,523,mixed
664494296,Self,Stranger,nonmatch,0,476,mixed
664494296,Self,Friend,nonmatch,1,615,mixed
664494296,Self,Self,match,1,624,mixed
664494296,Self,Self,match,1,606,mixed
664494296,Self,Self,match,1,431,mixed
664494296,Self,Self,match,1,373,mixed
664494296,Friend,Friend,match,0,444,mixed
664494296,Stranger,Friend,nonmatch,1,787,mixed
664494296,Self,Self,match,1,648,mixed
664494296,Friend,Friend,match,1,1020,mixed
664494296,Stranger,Stranger,match,1,732,mixed
664494296,Friend,Self,nonmatch,0,493,mixed
664494296,Stranger,Stranger,match,1,634,mixed
664494296,Friend,Friend,match,1,842,mixed
664494296,Stranger,Stranger,match,1,692,mixed
664494296,Friend,Stranger,nonmatch,1,670,mixed
664494296,Stranger,Stranger,match,1,621,mixed
664494296,Friend,Self,nonmatch,1,802,mixed
664494296,Self,Friend,nonmatch,0,635,mixed
664494296,Friend,Friend,match,1,689,mixed
664494296,Self,Stranger,nonmatch,1,746,mixed
664494296,Friend,Friend,match,1,857,mixed
664494296,Stranger,Stranger,match,1,633,mixed
664494296,Stranger,Friend,nonmatch,1,825,mixed
664494296,Stranger,Friend,nonmatch,1,944,mixed
664494296,Friend,Self,nonmatch,1,728,mixed
664494296,Stranger,Stranger,match,1,785,mixed
664494296,Self,Friend,nonmatch,1,728,mixed
664494296,Stranger,Self,nonmatch,0,559,mixed
664494296,Friend,Self,nonmatch,0,660,mixed
664494296,Friend,Friend,match,0,626,mixed
664494296,Friend,Stranger,nonmatch,0,802,mixed
664494296,Friend,Friend,match,0,361,mixed
664494296,Stranger,Stranger,match,0,678,mixed
664494296,Friend,Friend,match,1,710,mixed
664494296,Stranger,Friend,nonmatch,1,585,mixed
664494296,Self,Self,match,1,516,mixed
664494296,Friend,Friend,match,1,641,mixed
664494296,Stranger,Stranger,match,1,485,mixed
664494296,Stranger,Self,nonmatch,1,721,mixed
664494296,Stranger,Self,nonmatch,0,369,mixed
664494296,Self,Stranger,nonmatch,0,243,mixed
664494296,Stranger,Stranger,match,0,279,mixed
664494296,Friend,Stranger,nonmatch,1,843,mixed
664494296,Stranger,Stranger,match,1,521,mixed
664494296,Stranger,Self,nonmatch,1,873,mixed
664494296,Friend,Stranger,nonmatch,0,358,mixed
664494296,Self,Stranger,nonmatch,0,412,mixed
664494296,Self,Self,match,0,282,mixed
669656357,Friend,Friend,match,0,712,mixed
669656357,Self,Stranger,nonmatch,1,665,mixed
669656357,Self,Self,match,1,550,mixed
669656357,Stranger,Stranger,match,0,545,mixed
669656357,Friend,Self,nonmatch,0,336,mixed
669656357,Self,Self,match,1,443,mixed
669656357,Self,Friend,nonmatch,1,600,mixed
669656357,Friend,Stranger,nonmatch,1,638,mixed
669656357,Friend,Self,nonmatch,0,595,mixed
669656357,Self,Stranger,nonmatch,1,536,mixed
669656357,Self,Self,match,1,674,mixed
669656357,Stranger,Friend,nonmatch,1,527,mixed
669656357,Self,Stranger,nonmatch,0,321,mixed
669656357,Stranger,Stranger,match,0,489,mixed
669656357,Friend,Friend,match,0,516,mixed
669656357,Stranger,Friend,nonmatch,0,711,mixed
669656357,Friend,Friend,match,0,716,mixed
669656357,Self,Friend,nonmatch,1,801,mixed
669656357,Stranger,Friend,nonmatch,1,1031,mixed
669656357,Self,Self,match,1,535,mixed
669656357,Friend,Self,nonmatch,1,764,mixed
669656357,Stranger,Friend,nonmatch,1,746,mixed
669656357,Stranger,Stranger,match,0,807,mixed
669656357,Self,Stranger,nonmatch,1,842,mixed
669656357,Self,Self,match,1,754,mixed
669656357,Self,Self,match,1,748,mixed
669656357,Stranger,Stranger,match,1,905,mixed
669656357,Friend,Stranger,nonmatch,1,519,mixed
669656357,Friend,Stranger,nonmatch,1,631,mixed
669656357,Friend,Friend,match,0,757,mixed
669656357,Self,Friend,nonmatch,1,822,mixed
669656357,Stranger,Self,nonmatch,1,828,mixed
669656357,Self,Friend,nonmatch,1,908,mixed
669656357,Stranger,Stranger,match,1,669,mixed
669656357,Self,Self,match,1,538,mixed
669656357,Friend,Friend,match,1,332,mixed
669656357,Self,Self,match,1,364,mixed
669656357,Stranger,Stranger,match,0,346,mixed
669656357,Self,Self,match,1,447,mixed
669656357,Friend,Friend,match,0,544,mixed
669656357,Friend,Friend,match,1,350,mixed
669656357,Stranger,Self,nonmatch,1,583,mixed
669656357,Stranger,Stranger,match,1,506,mixed
669656357,Friend,Friend,match,0,601,mixed
669656357,Friend,Self,nonmatch,1,729,mixed
669656357,Friend,Self,nonmatch,1,568,mixed
669656357,Stranger,Stranger,match,1,607,mixed
669656357,Friend,Friend,match,1,530,mixed
669656357,Friend,Stranger,nonmatch,1,604,mixed
669656357,Stranger,Self,nonmatch,1,771,mixed
669656357,Friend,Stranger,nonmatch,1,669,mixed
669656357,Self,Stranger,nonmatch,1,708,mixed
669656357,Stranger,Stranger,match,1,443,mixed
669656357,Stranger,Stranger,match,0,477,mixed
669656357,Stranger,Friend,nonmatch,1,797,mixed
669656357,Self,Friend,nonmatch,1,665,mixed
669656357,Stranger,Self,nonmatch,1,753,mixed
669656357,Friend,Friend,match,1,660,mixed
669656357,Stranger,Self,nonmatch,1,576,mixed
669656357,Self,Self,match,1,397,mixed
669656357,Self,Self,match,1,528,mixed
669656357,Stranger,Stranger,match,0,541,mixed
669656357,Friend,Stranger,nonmatch,1,623,mixed
669656357,Self,Stranger,nonmatch,1,566,mixed
669656357,Self,Friend,nonmatch,1,738,mixed
669656357,Self,Stranger,nonmatch,1,683,mixed
669656357,Stranger,Self,nonmatch,1,589,mixed
669656357,Friend,Friend,match,1,548,mixed
669656357,Self,Stranger,nonmatch,1,439,mixed
669656357,Friend,Friend,match,1,551,mixed
669656357,Stranger,Stranger,match,1,388,mixed
669656357,Stranger,Friend,nonmatch,1,553,mixed
669656357,Friend,Self,nonmatch,1,795,mixed
669656357,Stranger,Stranger,match,1,670,mixed
669656357,Self,Stranger,nonmatch,1,664,mixed
669656357,Self,Self,match,1,374,mixed
669656357,Friend,Self,nonmatch,1,419,mixed
669656357,Friend,Friend,match,0,374,mixed
669656357,Friend,Self,nonmatch,0,661,mixed
669656357,Friend,Stranger,nonmatch,1,625,mixed
669656357,Self,Self,match,1,649,mixed
669656357,Stranger,Stranger,match,1,700,mixed
669656357,Stranger,Stranger,match,0,645,mixed
669656357,Friend,Friend,match,1,700,mixed
669656357,Stranger,Self,nonmatch,1,615,mixed
669656357,Friend,Stranger,nonmatch,1,779,mixed
669656357,Stranger,Friend,nonmatch,1,742,mixed
669656357,Friend,Friend,match,0,576,mixed
669656357,Friend,Self,nonmatch,0,596,mixed
669656357,Stranger,Stranger,match,1,704,mixed
669656357,Self,Self,match,1,613,mixed
669656357,Stranger,Friend,nonmatch,1,512,mixed
669656357,Self,Self,match,1,536,mixed
669656357,Friend,Friend,match,1,846,mixed
669656357,Stranger,Friend,nonmatch,1,592,mixed
669656357,Stranger,Stranger,match,1,778,mixed
669656357,Stranger,Self,nonmatch,1,650,mixed
669656357,Self,Self,match,1,550,mixed
669656357,Self,Self,match,1,654,mixed
669656357,Self,Self,match,1,601,mixed
669656357,Friend,Stranger,nonmatch,1,595,mixed
669656357,Friend,Stranger,nonmatch,1,472,mixed
669656357,Friend,Friend,match,1,485,mixed
669656357,Self,Stranger,nonmatch,1,600,mixed
669656357,Stranger,Self,nonmatch,1,666,mixed
669656357,Self,Friend,nonmatch,1,683,mixed
669656357,Self,Friend,nonmatch,1,540,mixed
669656357,Stranger,Self,nonmatch,1,621,mixed
669656357,Friend,Friend,match,0,453,mixed
669656357,Stranger,Friend,nonmatch,1,548,mixed
669656357,Self,Friend,nonmatch,1,892,mixed
669656357,Self,Self,match,1,525,mixed
669656357,Stranger,Stranger,match,0,557,mixed
669656357,Friend,Friend,match,1,646,mixed
669656357,Self,Friend,nonmatch,1,522,mixed
669656357,Friend,Friend,match,0,499,mixed
669656357,Stranger,Stranger,match,1,574,mixed
669656357,Stranger,Stranger,match,0,547,mixed
669656357,Friend,Self,nonmatch,1,832,mixed
669656357,Self,Self,match,1,582,mixed
669656357,Self,Friend,nonmatch,1,714,blocked
669656357,Self,Friend,nonmatch,1,547,blocked
669656357,Self,Friend,nonmatch,1,403,blocked
669656357,Self,Stranger,nonmatch,1,476,blocked
669656357,Self,Self,match,1,397,blocked
669656357,Self,Self,match,1,395,blocked
669656357,Self,Self,match,1,373,blocked
669656357,Self,Self,match,1,464,blocked
669656357,Self,Friend,nonmatch,1,571,blocked
669656357,Self,Stranger,nonmatch,1,607,blocked
669656357,Self,Stranger,nonmatch,1,498,blocked
669656357,Self,Stranger,nonmatch,1,430,blocked
669656357,Self,Self,match,1,557,blocked
669656357,Self,Self,match,1,387,blocked
669656357,Self,Friend,nonmatch,1,533,blocked
669656357,Self,Stranger,nonmatch,1,550,blocked
669656357,Self,Self,match,0,446,blocked
669656357,Self,Self,match,1,411,blocked
669656357,Self,Self,match,1,352,blocked
669656357,Self,Self,match,1,424,blocked
669656357,Self,Self,match,1,284,blocked
669656357,Self,Friend,nonmatch,1,380,blocked
669656357,Self,Self,match,1,442,blocked
669656357,Self,Self,match,1,348,blocked
669656357,Self,Stranger,nonmatch,1,440,blocked
669656357,Self,Friend,nonmatch,0,223,blocked
669656357,Self,Self,match,1,439,blocked
669656357,Self,Friend,nonmatch,1,573,blocked
669656357,Self,Self,match,1,333,blocked
669656357,Self,Self,match,1,440,blocked
669656357,Self,Self,match,1,236,blocked
669656357,Self,Self,match,1,298,blocked
669656357,Self,Stranger,nonmatch,1,492,blocked
669656357,Self,Self,match,1,473,blocked
669656357,Self,Friend,nonmatch,1,454,blocked
669656357,Self,Self,match,1,445,blocked
669656357,Self,Self,match,1,507,blocked
669656357,Self,Self,match,1,332,blocked
669656357,Self,Self,match,1,304,blocked
669656357,Self,Stranger,nonmatch,1,357,blocked
669656357,Self,Friend,nonmatch,1,630,blocked
669656357,Self,Stranger,nonmatch,1,537,blocked
669656357,Self,Friend,nonmatch,1,537,blocked
669656357,Self,Friend,nonmatch,1,344,blocked
669656357,Self,Self,match,1,445,blocked
669656357,Self,Stranger,nonmatch,0,221,blocked
669656357,Self,Self,match,0,239,blocked
669656357,Self,Self,match,1,360,blocked
669656357,Self,Self,match,1,293,blocked
669656357,Self,Stranger,nonmatch,1,417,blocked
669656357,Self,Stranger,nonmatch,1,412,blocked
669656357,Self,Friend,nonmatch,1,496,blocked
669656357,Self,Self,match,0,383,blocked
669656357,Self,Stranger,nonmatch,1,539,blocked
669656357,Self,Self,match,1,491,blocked
669656357,Self,Friend,nonmatch,1,333,blocked
669656357,Self,Self,match,1,413,blocked
669656357,Self,Stranger,nonmatch,1,466,blocked
669656357,Self,Friend,nonmatch,1,398,blocked
669656357,Self,Stranger,nonmatch,1,440,blocked
669656357,Stranger,Stranger,match,1,829,blocked
669656357,Stranger,Friend,nonmatch,1,577,blocked
669656357,Stranger,Friend,nonmatch,1,558,blocked
669656357,Stranger,Stranger,match,1,728,blocked
669656357,Stranger,Self,nonmatch,1,706,blocked
669656357,Stranger,Self,nonmatch,1,745,blocked
669656357,Stranger,Stranger,match,1,589,blocked
669656357,Stranger,Stranger,match,1,425,blocked
669656357,Stranger,Stranger,match,1,341,blocked
669656357,Stranger,Friend,nonmatch,1,409,blocked
669656357,Stranger,Friend,nonmatch,1,354,blocked
669656357,Stranger,Stranger,match,0,459,blocked
669656357,Stranger,Stranger,match,1,374,blocked
669656357,Stranger,Self,nonmatch,1,366,blocked
669656357,Stranger,Self,nonmatch,1,418,blocked
669656357,Stranger,Stranger,match,1,443,blocked
669656357,Stranger,Stranger,match,1,501,blocked
669656357,Stranger,Friend,nonmatch,1,544,blocked
669656357,Stranger,Stranger,match,1,578,blocked
669656357,Stranger,Stranger,match,1,563,blocked
669656357,Stranger,Stranger,match,1,329,blocked
669656357,Stranger,Friend,nonmatch,1,386,blocked
669656357,Stranger,Self,nonmatch,1,589,blocked
669656357,Stranger,Self,nonmatch,0,369,blocked
669656357,Stranger,Friend,nonmatch,1,622,blocked
669656357,Stranger,Friend,nonmatch,1,722,blocked
669656357,Stranger,Stranger,match,1,652,blocked
669656357,Stranger,Self,nonmatch,1,596,blocked
669656357,Stranger,Self,nonmatch,1,549,blocked
669656357,Stranger,Self,nonmatch,1,372,blocked
669656357,Stranger,Friend,nonmatch,1,593,blocked
669656357,Stranger,Stranger,match,1,490,blocked
669656357,Stranger,Self,nonmatch,1,589,blocked
669656357,Stranger,Friend,nonmatch,1,462,blocked
669656357,Stranger,Self,nonmatch,1,585,blocked
669656357,Stranger,Stranger,match,1,448,blocked
669656357,Stranger,Stranger,match,1,603,blocked
669656357,Stranger,Stranger,match,1,714,blocked
669656357,Stranger,Stranger,match,1,446,blocked
669656357,Stranger,Friend,nonmatch,1,641,blocked
669656357,Stranger,Stranger,match,1,508,blocked
669656357,Stranger,Stranger,match,1,568,blocked
669656357,Stranger,Stranger,match,1,544,blocked
669656357,Stranger,Self,nonmatch,0,519,blocked
669656357,Stranger,Stranger,match,1,598,blocked
669656357,Stranger,Stranger,match,1,661,blocked
669656357,Stranger,Stranger,match,1,404,blocked
669656357,Stranger,Stranger,match,1,408,blocked
669656357,Stranger,Stranger,match,1,558,blocked
669656357,Stranger,Stranger,match,1,445,blocked
669656357,Stranger,Friend,nonmatch,1,426,blocked
669656357,Stranger,Stranger,match,1,433,blocked
669656357,Stranger,Stranger,match,1,562,blocked
669656357,Stranger,Friend,nonmatch,1,480,blocked
669656357,Stranger,Friend,nonmatch,1,509,blocked
669656357,Stranger,Self,nonmatch,1,663,blocked
669656357,Stranger,Self,nonmatch,1,431,blocked
669656357,Stranger,Self,nonmatch,1,370,blocked
669656357,Stranger,Stranger,match,1,432,blocked
669656357,Stranger,Friend,nonmatch,1,471,blocked
669656357,Friend,Self,nonmatch,1,764,mixed
669656357,Friend,Friend,match,0,495,mixed
669656357,Stranger,Self,nonmatch,1,441,mixed
669656357,Stranger,Stranger,match,1,714,mixed
669656357,Friend,Friend,match,1,736,mixed
669656357,Stranger,Stranger,match,1,761,mixed
669656357,Friend,Self,nonmatch,1,991,mixed
669656357,Stranger,Self,nonmatch,1,851,mixed
669656357,Stranger,Stranger,match,1,1162,mixed
669656357,Friend,Friend,match,1,854,mixed
669656357,Self,Self,match,1,919,mixed
669656357,Friend,Self,nonmatch,1,778,mixed
669656357,Self,Friend,nonmatch,1,820,mixed
669656357,Friend,Friend,match,1,807,mixed
669656357,Self,Self,match,1,906,mixed
669656357,Stranger,Stranger,match,1,479,mixed
669656357,Friend,Self,nonmatch,0,779,mixed
669656357,Friend,Stranger,nonmatch,1,1017,mixed
669656357,Self,Friend,nonmatch,1,784,mixed
669656357,Stranger,Friend,nonmatch,1,1362,mixed
669656357,Friend,Stranger,nonmatch,1,778,mixed
669656357,Self,Self,match,1,576,mixed
669656357,Friend,Stranger,nonmatch,1,471,mixed
669656357,Friend,Friend,match,0,701,mixed
669656357,Self,Self,match,1,574,mixed
669656357,Stranger,Self,nonmatch,1,835,mixed
669656357,Friend,Friend,match,1,1030,mixed
669656357,Self,Friend,nonmatch,1,650,mixed
669656357,Stranger,Stranger,match,1,583,mixed
669656357,Friend,Stranger,nonmatch,1,610,mixed
669656357,Stranger,Friend,nonmatch,1,898,mixed
669656357,Stranger,Self,nonmatch,1,966,mixed
669656357,Friend,Friend,match,1,835,mixed
669656357,Friend,Stranger,nonmatch,1,554,mixed
669656357,Stranger,Stranger,match,1,566,mixed
669656357,Friend,Self,nonmatch,1,736,mixed
669656357,Stranger,Self,nonmatch,1,656,mixed
669656357,Stranger,Friend,nonmatch,1,856,mixed
669656357,Stranger,Stranger,match,1,680,mixed
669656357,Stranger,Friend,nonmatch,1,601,mixed
669656357,Stranger,Stranger,match,1,725,mixed
669656357,Self,Self,match,1,617,mixed
669656357,Self,Self,match,1,607,mixed
669656357,Friend,Friend,match,0,715,mixed
669656357,Self,Self,match,1,470,mixed
669656357,Stranger,Stranger,match,1,580,mixed
669656357,Self,Self,match,1,526,mixed
669656357,Self,Friend,nonmatch,1,651,mixed
669656357,Stranger,Stranger,match,1,583,mixed
669656357,Stranger,Friend,nonmatch,1,693,mixed
669656357,Self,Stranger,nonmatch,1,765,mixed
669656357,Self,Stranger,nonmatch,1,565,mixed
669656357,Self,Stranger,nonmatch,1,401,mixed
669656357,Friend,Friend,match,1,640,mixed
669656357,Self,Self,match,1,604,mixed
669656357,Self,Self,match,1,517,mixed
669656357,Self,Stranger,nonmatch,1,625,mixed
669656357,Friend,Friend,match,0,906,mixed
669656357,Self,Stranger,nonmatch,1,720,mixed
669656357,Friend,Stranger,nonmatch,1,633,blocked
669656357,Friend,Stranger,nonmatch,1,544,blocked
669656357,Friend,Self,nonmatch,1,593,blocked
669656357,Friend,Self,nonmatch,1,341,blocked
669656357,Friend,Stranger,nonmatch,1,428,blocked
669656357,Friend,Friend,match,1,759,blocked
669656357,Friend,Friend,match,1,348,blocked
669656357,Friend,Friend,match,1,301,blocked
669656357,Friend,Stranger,nonmatch,1,501,blocked
