Subject,Age,Sex,Arouse.RESP,Valence.RESP,condition,respond3.ACC,respond3.RT,mood,Session
20,18,female,5,5,Familiar-shape_Mismatched,1,503,anxious,S2
20,18,female,5,5,Self-shape_Mismatched,1,641,anxious,S2
20,18,female,5,5,Stranger-shape_Matched,0,417,anxious,S2
20,18,female,5,5,Familiar-shape_Matched,1,595,anxious,S2
20,18,female,5,5,Self-shape_Mismatched,1,528,anxious,S2
20,18,female,5,5,Self-shape_Mismatched,1,641,anxious,S2
20,18,female,5,5,Self-shape_Matched,1,517,anxious,S2
20,18,female,5,5,Stranger-shape_Mismatched,1,531,anxious,S2
20,18,female,5,5,Stranger-shape_Mismatched,1,558,anxious,S2
20,18,female,5,5,Familiar-shape_Mismatched,1,532,anxious,S2
20,18,female,5,5,Familiar-shape_Matched,1,563,anxious,S2
20,18,female,5,5,Self-shape_Mismatched,1,469,anxious,S2
20,18,female,5,5,Stranger-shape_Matched,1,515,anxious,S2
22,20,female,6,5,Self-shape_Mismatched,1,867,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,816,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,730,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,555,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,542,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,548,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,674,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,517,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,724,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,591,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,641,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,0,690,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,815,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,946,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,602,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,513,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,0,529,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,708,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,490,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,473,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,411,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,507,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,529,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,596,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,475,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,610,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,643,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,590,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,601,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,567,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,666,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,429,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,509,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,549,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,700,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,567,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,551,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,0,784,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,694,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,834,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,534,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,566,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,415,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,612,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,391,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,624,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,735,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,446,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,603,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,459,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,578,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,508,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,948,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,649,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,564,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,648,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,722,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,733,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,712,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,497,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,571,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,529,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,557,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,697,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,523,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,583,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,591,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,783,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,455,anxious,S1
22,20,female,6,5,Self-shape_Matched,0,510,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,611,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,567,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,709,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,651,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,755,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,630,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,542,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,755,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,597,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,496,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,496,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,505,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,0,505,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,645,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,669,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,656,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,554,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,551,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,710,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,790,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,630,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,643,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,492,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,662,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,432,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,880,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,665,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,0,659,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,774,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,566,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,528,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,354,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,379,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,630,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,724,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,665,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,388,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,787,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,408,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,456,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,532,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,447,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,563,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,0,878,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,452,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,661,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,708,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,703,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,639,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,490,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,536,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,499,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,675,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,743,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,679,anxious,S1
22,20,female,6,5,Stranger-shape_Matched,1,688,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,684,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,497,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,523,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,741,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,779,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,523,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,609,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,425,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,515,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,748,anxious,S1
22,20,female,6,5,Familiar-shape_Mismatched,1,549,anxious,S1
22,20,female,6,5,Self-shape_Matched,1,480,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,556,anxious,S1
22,20,female,6,5,Familiar-shape_Matched,1,469,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,564,anxious,S1
22,20,female,6,5,Self-shape_Mismatched,1,956,anxious,S1
22,20,female,6,5,Stranger-shape_Mismatched,1,738,anxious,S1
24,19,female,5,6,Self-shape_Mismatched,1,663,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,544,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,0,722,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,666,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,339,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,338,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,461,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,504,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,434,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,407,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,466,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,306,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,826,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,558,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,482,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,0,768,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,0,498,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,0,480,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,406,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,518,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,560,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,0,504,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,339,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,573,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,485,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,535,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,620,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,794,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,798,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,542,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,668,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,697,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,684,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,814,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,538,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,402,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,390,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,551,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,421,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,355,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,523,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,617,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,659,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,932,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,528,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,538,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,862,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,585,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,551,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,791,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,332,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,390,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,631,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,0,458,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,546,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,553,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,482,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,495,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,689,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,690,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,661,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,670,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,802,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,554,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,529,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,523,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,496,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,564,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,388,anxious,S2
24,19,female,5,6,Self-shape_Matched,0,766,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,665,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,716,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,386,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,459,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,466,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,386,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,544,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,530,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,794,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,555,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,448,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,440,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,500,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,555,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,513,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,475,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,468,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,616,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,775,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,616,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,793,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,580,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,432,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,829,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,408,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,469,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,495,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,490,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,563,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,519,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,463,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,0,417,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,0,582,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,695,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,354,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,707,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,418,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,400,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,416,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,533,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,577,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,551,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,466,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,577,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,632,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,502,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,323,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,423,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,485,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,413,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,692,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,531,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,404,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,595,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,597,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,442,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,763,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,538,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,545,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,347,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,586,anxious,S2
24,19,female,5,6,Stranger-shape_Mismatched,1,529,anxious,S2
24,19,female,5,6,Familiar-shape_Matched,1,634,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,795,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,355,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,372,anxious,S2
24,19,female,5,6,Self-shape_Mismatched,1,503,anxious,S2
24,19,female,5,6,Familiar-shape_Mismatched,1,614,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,769,anxious,S2
24,19,female,5,6,Stranger-shape_Matched,1,466,anxious,S2
24,19,female,5,6,Self-shape_Matched,1,427,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,0,664,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,420,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,879,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,524,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,634,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,524,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,666,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,0,481,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,655,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,477,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,507,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,457,anxious,S2
30,18,female,5,3,Self-shape_Matched,0,676,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,470,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,732,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,699,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,0,587,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,425,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,0,910,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,521,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,404,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,603,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,704,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,950,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,486,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,706,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,745,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,603,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,686,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,0,794,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,743,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,669,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,766,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,587,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,774,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,626,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,397,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,584,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,377,anxious,S2
30,18,female,5,3,Self-shape_Matched,0,609,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,0,455,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,0,526,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,0,988,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,0,356,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,921,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,796,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,609,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,462,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,421,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,359,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,550,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,976,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,769,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,650,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,348,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,646,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,558,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,567,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,0,462,anxious,S2
30,18,female,5,3,Self-shape_Matched,1,637,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,804,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,503,anxious,S2
30,18,female,5,3,Familiar-shape_Mismatched,1,644,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,429,anxious,S2
30,18,female,5,3,Stranger-shape_Mismatched,1,593,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,0,445,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,653,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,580,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,271,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,405,anxious,S2
30,18,female,5,3,Stranger-shape_Matched,1,443,anxious,S2
30,18,female,5,3,Self-shape_Mismatched,1,813,anxious,S2
30,18,female,5,3,Familiar-shape_Matched,1,658,anxious,S2
