Participant #,Trial Type,Expectancy,Shape Association,Target Accuracy,Response Time
16,Matching,Friend,Friend,1,479
20,Matching,Self,Self,1,1092
20,Matching,Self,Self,1,924
20,Nonmatching,Self,Friend,1,801
20,Matching,Self,Self,1,730
20,Matching,Self,Self,1,539
20,Nonmatching,Self,Self,1,696
20,Nonmatching,Self,Friend,1,1104
20,Matching,Self,Friend,1,970
20,Matching,Self,Self,1,641
20,Nonmatching,Self,Self,1,758
20,Matching,Self,Friend,1,873
20,Nonmatching,Self,Friend,1,759
20,Matching,Self,Self,0,708
20,Nonmatching,Self,Self,1,806
20,Matching,Self,Self,1,562
20,Nonmatching,Self,Friend,1,833
20,Matching,Self,Self,0,560
20,Matching,Self,Self,1,707
20,Matching,Self,Friend,1,658
20,Matching,Self,Self,1,671
20,Nonmatching,Self,Friend,1,697
20,Nonmatching,Self,Self,1,949
20,Nonmatching,Self,Self,1,863
20,Matching,Self,Friend,1,1002
20,Matching,Self,Self,1,658
20,Matching,Self,Self,1,537
20,Nonmatching,Self,Self,1,733
20,Matching,Self,Self,1,740
20,Nonmatching,Self,Self,1,873
20,Nonmatching,Self,Friend,0,546
20,Matching,Self,Self,1,816
20,Matching,Self,Self,1,794
20,Nonmatching,Self,Self,1,660
20,Nonmatching,Self,Self,1,808
20,Matching,Self,Self,1,624
20,Matching,Self,Self,1,984
20,Matching,Self,Friend,1,1002
20,Matching,Self,Self,1,749
20,Matching,Self,Self,1,599
20,Nonmatching,Self,Self,1,873
20,Nonmatching,Self,Friend,0,884
20,Nonmatching,Self,Friend,1,1030
20,Nonmatching,Self,Self,1,892
20,Matching,Self,Self,1,573
20,Matching,Self,Self,1,574
20,Nonmatching,Self,Self,1,825
20,Nonmatching,Self,Friend,1,846
20,Nonmatching,Self,Self,0,883
20,Nonmatching,Self,Self,1,748
20,Nonmatching,Self,Self,1,931
20,Matching,Self,Self,1,643
20,Nonmatching,Self,Self,1,673
20,Nonmatching,Self,Self,1,518
20,Matching,Self,Self,1,506
20,Matching,Self,Self,1,476
20,Nonmatching,Self,Self,1,804
20,Matching,Self,Self,1,625
20,Matching,Self,Self,1,566
20,Matching,Self,Self,1,456
20,Nonmatching,Self,Self,1,601
20,Nonmatching,Self,Self,1,630
20,Nonmatching,Self,Self,1,486
20,Nonmatching,Self,Self,1,417
20,Matching,Self,Self,1,542
20,Nonmatching,Self,Self,0,574
20,Nonmatching,Self,Self,1,638
20,Nonmatching,Self,Self,1,421
20,Matching,Self,Self,1,451
20,Nonmatching,Self,Friend,1,590
20,Nonmatching,Self,Friend,1,654
20,Nonmatching,Self,Self,0,519
20,Matching,Self,Self,0,636
20,Nonmatching,Self,Self,1,788
20,Matching,Self,Self,1,569
20,Nonmatching,Self,Friend,1,641
20,Nonmatching,Self,Self,1,975
20,Nonmatching,Self,Friend,1,938
20,Matching,Self,Self,1,677
20,Nonmatching,Self,Self,1,850
20,Nonmatching,Self,Self,1,788
20,Nonmatching,Self,Friend,1,889
20,Matching,Self,Self,1,739
20,Nonmatching,Self,Self,1,495
20,Matching,Self,Self,1,556
20,Matching,Self,Friend,0,617
20,Nonmatching,Self,Friend,1,710
20,Matching,Self,Friend,1,745
20,Nonmatching,Self,Friend,1,604
20,Matching,Self,Self,1,739
20,Matching,Self,Self,1,620
20,Matching,Self,Self,1,523
20,Matching,Self,Self,1,516
20,Matching,Self,Self,1,480
20,Nonmatching,Self,Self,1,740
20,Matching,Self,Friend,1,630
20,Matching,Self,Self,1,678
20,Matching,Self,Self,1,476
20,Matching,Self,Self,1,515
20,Matching,Self,Friend,0,660
20,Matching,Self,Friend,1,1098
20,Matching,Self,Friend,1,478
20,Matching,Self,Self,0,548
20,Matching,Self,Friend,1,667
20,Nonmatching,Self,Self,1,888
20,Nonmatching,Self,Self,1,542
20,Nonmatching,Self,Self,1,482
20,Nonmatching,Self,Friend,0,472
20,Matching,Self,Friend,1,982
20,Nonmatching,Self,Self,1,861
20,Nonmatching,Self,Self,1,582
20,Matching,Self,Friend,0,552
20,Nonmatching,Self,Self,1,778
20,Matching,Self,Self,1,531
20,Matching,Self,Friend,1,690
20,Nonmatching,Self,Self,1,900
20,Nonmatching,Self,Self,1,631
20,Matching,Self,Self,1,553
20,Matching,Self,Self,1,583
20,Matching,Self,Self,1,506
20,Nonmatching,Self,Friend,1,1066
20,Nonmatching,Self,Self,1,881
20,Nonmatching,Self,Self,1,827
20,Nonmatching,Self,Self,1,678
20,Nonmatching,Self,Self,1,878
20,Nonmatching,Self,Self,1,956
20,Matching,Self,Self,1,576
20,Nonmatching,Self,Self,1,579
20,Nonmatching,Self,Self,1,787
20,Matching,Self,Self,1,603
20,Matching,Self,Friend,1,813
20,Matching,Self,Friend,1,581
20,Matching,Self,Self,1,765
20,Nonmatching,Self,Self,1,770
20,Nonmatching,Self,Self,0,826
20,Nonmatching,Self,Friend,1,943
20,Nonmatching,Self,Friend,1,899
20,Matching,Self,Friend,1,875
20,Nonmatching,Self,Self,1,720
20,Matching,Self,Friend,1,824
20,Matching,Self,Self,1,632
20,Matching,Self,Friend,1,931
20,Matching,Self,Self,1,766
20,Matching,Self,Self,1,436
20,Nonmatching,Self,Self,1,981
20,Nonmatching,Self,Self,1,545
20,Matching,Self,Self,1,534
20,Nonmatching,Self,Friend,1,1189
20,Matching,Self,Self,1,786
20,Matching,Self,Self,1,557
20,Matching,Self,Friend,1,665
20,Nonmatching,Self,Self,0,478
20,Matching,Self,Self,1,785
20,Nonmatching,Self,Self,1,659
20,Matching,Self,Self,1,530
20,Matching,Self,Self,1,483
20,Matching,Self,Self,1,506
20,Matching,Self,Self,1,551
20,Matching,Self,Self,1,537
20,Matching,Self,Friend,1,904
20,Nonmatching,Self,Friend,1,831
20,Matching,Self,Self,1,770
20,Matching,Self,Self,1,620
20,Nonmatching,Self,Self,1,818
20,Nonmatching,Self,Self,1,854
20,Nonmatching,Self,Self,1,559
20,Matching,Self,Self,1,523
20,Matching,Self,Self,1,831
20,Nonmatching,Self,Self,1,727
20,Nonmatching,Self,Self,1,572
20,Matching,Self,Self,1,543
20,Matching,Self,Friend,1,716
20,Nonmatching,Self,Self,1,790
20,Nonmatching,Self,Self,1,540
20,Matching,Self,Self,1,772
20,Nonmatching,Self,Self,1,689
20,Nonmatching,Self,Self,1,534
20,Nonmatching,Self,Friend,1,1037
20,Matching,Self,Self,1,788
20,Matching,Self,Self,1,529
20,Matching,Self,Self,1,914
20,Matching,Self,Self,1,526
20,Nonmatching,Self,Self,1,1017
20,Nonmatching,Self,Self,1,684
20,Matching,Self,Friend,1,1000
20,Matching,Self,Friend,1,666
20,Nonmatching,Self,Self,1,729
20,Nonmatching,Self,Friend,0,654
20,Matching,Self,Self,1,808
20,Nonmatching,Self,Self,1,765
20,Nonmatching,Self,Self,1,799
20,Nonmatching,Self,Self,1,962
20,Matching,Friend,Friend,1,896
20,Nonmatching,Friend,Friend,1,718
20,Nonmatching,Friend,Friend,0,628
20,Matching,Friend,Friend,0,1111
20,Matching,Friend,Friend,1,681
20,Matching,Friend,Friend,1,508
20,Nonmatching,Friend,Friend,1,789
20,Matching,Friend,Friend,1,760
20,Nonmatching,Friend,Self,1,779
20,Nonmatching,Friend,Friend,0,755
20,Nonmatching,Friend,Friend,1,777
20,Nonmatching,Friend,Friend,1,834
20,Nonmatching,Friend,Friend,1,464
20,Nonmatching,Friend,Friend,1,468
20,Matching,Friend,Self,1,803
20,Nonmatching,Friend,Friend,1,699
20,Nonmatching,Friend,Friend,1,865
20,Matching,Friend,Friend,0,765
20,Matching,Friend,Friend,1,585
20,Matching,Friend,Friend,1,465
20,Nonmatching,Friend,Friend,1,766
20,Matching,Friend,Self,1,717
20,Nonmatching,Friend,Friend,1,777
20,Matching,Friend,Friend,1,589
20,Nonmatching,Friend,Friend,0,535
20,Matching,Friend,Friend,1,794
20,Nonmatching,Friend,Friend,1,745
20,Nonmatching,Friend,Friend,1,705
20,Nonmatching,Friend,Friend,1,545
20,Matching,Friend,Friend,1,609
20,Nonmatching,Friend,Friend,1,799
20,Matching,Friend,Friend,1,739
20,Nonmatching,Friend,Self,1,1058
20,Nonmatching,Friend,Friend,1,1003
20,Nonmatching,Friend,Self,0,585
20,Matching,Friend,Self,0,801
20,Matching,Friend,Friend,1,804
20,Nonmatching,Friend,Self,1,749
20,Nonmatching,Friend,Self,1,751
20,Nonmatching,Friend,Friend,0,541
20,Matching,Friend,Friend,1,541
20,Nonmatching,Friend,Self,1,924
20,Nonmatching,Friend,Self,1,936
20,Matching,Friend,Self,1,600
20,Nonmatching,Friend,Friend,1,700
20,Nonmatching,Friend,Friend,1,531
20,Matching,Friend,Friend,1,561
20,Nonmatching,Friend,Friend,1,737
20,Matching,Friend,Friend,1,753
20,Matching,Friend,Friend,1,541
20,Nonmatching,Friend,Friend,1,700
20,Matching,Friend,Friend,1,1033
20,Matching,Friend,Self,1,841
20,Nonmatching,Friend,Friend,1,739
20,Nonmatching,Friend,Self,1,1051
20,Matching,Friend,Friend,1,693
20,Matching,Friend,Self,1,758
20,Matching,Friend,Friend,1,940
20,Nonmatching,Friend,Friend,1,971
20,Matching,Friend,Friend,1,812
20,Nonmatching,Friend,Friend,1,716
20,Nonmatching,Friend,Self,0,585
20,Matching,Friend,Friend,1,524
20,Matching,Friend,Friend,1,460
20,Nonmatching,Friend,Self,1,725
20,Matching,Friend,Friend,1,1150
20,Nonmatching,Friend,Self,1,852
20,Matching,Friend,Friend,1,680
20,Nonmatching,Friend,Friend,1,735
20,Matching,Friend,Friend,1,676
20,Nonmatching,Friend,Friend,1,766
20,Nonmatching,Friend,Self,1,1161
20,Matching,Friend,Self,1,580
20,Matching,Friend,Friend,1,1132
20,Nonmatching,Friend,Friend,1,819
20,Nonmatching,Friend,Friend,1,948
20,Matching,Friend,Friend,1,969
20,Matching,Friend,Friend,1,751
20,Nonmatching,Friend,Friend,1,723
20,Matching,Friend,Self,1,524
20,Nonmatching,Friend,Friend,0,510
20,Matching,Friend,Friend,1,737
20,Matching,Friend,Friend,1,544
20,Matching,Friend,Friend,1,530
20,Nonmatching,Friend,Self,1,671
20,Nonmatching,Friend,Friend,1,777
20,Matching,Friend,Self,1,636
20,Nonmatching,Friend,Friend,1,700
20,Nonmatching,Friend,Friend,1,823
20,Matching,Friend,Self,1,559
20,Matching,Friend,Friend,1,791
20,Matching,Friend,Friend,1,679
20,Matching,Friend,Self,0,598
20,Matching,Friend,Self,1,623
20,Nonmatching,Friend,Self,1,704
20,Nonmatching,Friend,Friend,1,1186
20,Matching,Friend,Friend,1,982
20,Matching,Friend,Friend,1,673
20,Nonmatching,Friend,Friend,1,601
20,Nonmatching,Friend,Self,0,763
20,Matching,Friend,Friend,1,1138
20,Nonmatching,Friend,Friend,1,706
20,Nonmatching,Friend,Friend,1,854
20,Nonmatching,Friend,Self,0,658
20,Nonmatching,Friend,Self,1,721
20,Matching,Friend,Friend,1,693
20,Nonmatching,Friend,Friend,1,639
20,Nonmatching,Friend,Friend,1,674
20,Nonmatching,Friend,Friend,1,577
20,Nonmatching,Friend,Friend,1,824
20,Nonmatching,Friend,Friend,1,819
20,Matching,Friend,Friend,1,696
20,Nonmatching,Friend,Friend,1,622
20,Matching,Friend,Friend,1,677
20,Nonmatching,Friend,Friend,1,747
20,Nonmatching,Friend,Friend,1,866
20,Matching,Friend,Friend,1,640
20,Nonmatching,Friend,Self,1,884
20,Nonmatching,Friend,Friend,1,1073
20,Nonmatching,Friend,Self,1,922
20,Nonmatching,Friend,Friend,1,1028
20,Nonmatching,Friend,Friend,1,517
20,Nonmatching,Friend,Friend,1,609
20,Matching,Friend,Friend,1,478
20,Matching,Friend,Friend,1,509
20,Nonmatching,Friend,Friend,1,808
20,Nonmatching,Friend,Friend,1,867
20,Nonmatching,Friend,Self,0,618
20,Matching,Friend,Friend,1,734
20,Nonmatching,Friend,Friend,1,634
20,Nonmatching,Friend,Self,0,751
20,Nonmatching,Friend,Self,0,432
20,Matching,Friend,Self,1,985
20,Nonmatching,Friend,Friend,0,486
20,Nonmatching,Friend,Friend,1,571
20,Nonmatching,Friend,Friend,1,470
20,Matching,Friend,Friend,1,530
20,Matching,Friend,Friend,1,716
20,Nonmatching,Friend,Friend,1,670
20,Nonmatching,Friend,Self,1,828
20,Nonmatching,Friend,Friend,1,925
20,Matching,Friend,Self,1,950
20,Matching,Friend,Friend,1,916
20,Matching,Friend,Self,1,754
20,Matching,Friend,Friend,1,908
20,Matching,Friend,Friend,1,597
20,Matching,Friend,Friend,1,486
20,Nonmatching,Friend,Friend,1,1009
20,Matching,Friend,Self,1,927
20,Matching,Friend,Friend,1,709
20,Nonmatching,Friend,Friend,1,706
20,Matching,Friend,Friend,1,791
20,Matching,Friend,Friend,1,667
20,Matching,Friend,Self,1,953
20,Matching,Friend,Friend,1,629
20,Matching,Friend,Self,1,749
20,Matching,Friend,Friend,1,632
20,Matching,Friend,Self,1,647
20,Matching,Friend,Friend,1,653
20,Nonmatching,Friend,Friend,0,727
20,Nonmatching,Friend,Friend,0,657
20,Nonmatching,Friend,Friend,1,806
20,Nonmatching,Friend,Friend,1,757
20,Matching,Friend,Friend,1,639
20,Nonmatching,Friend,Friend,1,905
20,Matching,Friend,Friend,1,788
20,Nonmatching,Friend,Friend,1,662
20,Matching,Friend,Friend,1,649
20,Matching,Friend,Friend,1,672
20,Nonmatching,Friend,Friend,1,746
20,Nonmatching,Friend,Friend,0,719
20,Matching,Friend,Friend,1,717
20,Nonmatching,Friend,Friend,1,683
20,Matching,Friend,Friend,1,586
20,Matching,Friend,Friend,1,455
20,Matching,Friend,Self,0,792
20,Matching,Friend,Friend,1,867
20,Matching,Friend,Friend,1,521
20,Matching,Friend,Friend,1,475
20,Matching,Friend,Self,0,528
20,Matching,Friend,Friend,1,700
20,Matching,Friend,Self,1,722
20,Matching,Friend,Friend,1,816
5,Nonmatching,Self,Self,0,541
5,Nonmatching,Self,Self,1,671
5,Nonmatching,Self,Friend,1,777
5,Matching,Self,Friend,1,892
5,Nonmatching,Self,Self,1,592
5,Matching,Self,Self,1,508
5,Nonmatching,Self,Self,1,504
5,Matching,Self,Self,1,419
5,Matching,Self,Friend,0,602
5,Matching,Self,Self,1,732
5,Matching,Self,Friend,0,361
5,Nonmatching,Self,Friend,0,556
5,Nonmatching,Self,Self,1,840
5,Matching,Self,Self,1,1033
5,Matching,Self,Self,1,383
5,Matching,Self,Self,1,371
5,Nonmatching,Self,Self,0,342
5,Nonmatching,Self,Self,1,591
5,Matching,Self,Self,1,532
5,Nonmatching,Self,Self,1,1092
5,Matching,Self,Self,1,639
5,Matching,Self,Self,1,428
5,Matching,Self,Self,1,355
5,Matching,Self,Self,1,361
5,Matching,Self,Friend,0,494
5,Nonmatching,Self,Self,0,733
5,Nonmatching,Self,Self,1,645
5,Nonmatching,Self,Self,1,399
5,Nonmatching,Self,Self,1,378
5,Matching,Self,Self,1,504
5,Matching,Self,Self,1,352
5,Nonmatching,Self,Self,1,810
5,Matching,Self,Self,1,591
5,Nonmatching,Self,Self,1,645
5,Nonmatching,Self,Friend,0,629
5,Matching,Self,Self,1,725
5,Nonmatching,Self,Self,1,595
5,Matching,Self,Self,1,610
5,Matching,Self,Self,1,554
5,Nonmatching,Self,Friend,1,626
5,Matching,Self,Self,1,530
5,Matching,Self,Friend,0,482
5,Matching,Self,Self,1,628
5,Nonmatching,Self,Friend,1,664
5,Matching,Self,Self,1,490
5,Nonmatching,Self,Self,1,617
5,Matching,Self,Self,1,669
5,Matching,Self,Self,1,393
5,Matching,Self,Friend,1,989
5,Matching,Self,Friend,1,880
5,Nonmatching,Self,Self,1,941
5,Nonmatching,Self,Self,1,587
5,Nonmatching,Self,Friend,0,563
5,Matching,Self,Friend,0,1144
5,Nonmatching,Self,Self,0,796
5,Matching,Self,Self,1,580
5,Nonmatching,Self,Friend,0,417
5,Nonmatching,Self,Self,1,688
5,Matching,Self,Self,1,491
5,Nonmatching,Self,Friend,1,633
5,Matching,Self,Self,1,444
5,Matching,Self,Self,1,396
5,Nonmatching,Self,Self,1,562
5,Matching,Self,Self,1,501
5,Nonmatching,Self,Self,1,493
5,Nonmatching,Self,Self,1,525
5,Matching,Self,Self,1,570
5,Matching,Self,Friend,1,660
5,Matching,Self,Friend,1,431
5,Nonmatching,Self,Self,1,609
5,Matching,Self,Self,1,494
5,Nonmatching,Self,Self,0,424
5,Nonmatching,Self,Self,1,556
5,Nonmatching,Self,Friend,0,494
5,Matching,Self,Self,0,371
5,Matching,Self,Self,1,630
5,Nonmatching,Self,Self,1,675
5,Matching,Self,Self,1,515
5,Nonmatching,Self,Self,1,509
5,Nonmatching,Self,Friend,0,514
5,Nonmatching,Self,Self,1,397
5,Nonmatching,Self,Self,1,580
5,Nonmatching,Self,Self,1,438
5,Nonmatching,Self,Self,1,532
5,Nonmatching,Self,Friend,0,534
5,Nonmatching,Self,Self,1,243
5,Nonmatching,Self,Friend,1,868
5,Matching,Self,Self,1,506
5,Nonmatching,Self,Self,1,762
5,Matching,Self,Self,1,501
5,Nonmatching,Self,Self,1,529
5,Matching,Self,Friend,1,628
5,Nonmatching,Self,Self,0,747
5,Nonmatching,Self,Self,1,673
5,Nonmatching,Self,Friend,0,347
5,Matching,Self,Friend,0,546
5,Nonmatching,Self,Self,1,849
5,Nonmatching,Self,Friend,1,1104
5,Nonmatching,Self,Self,1,772
5,Nonmatching,Self,Self,1,536
5,Matching,Self,Self,1,456
5,Matching,Self,Self,1,434
5,Matching,Self,Self,1,386
5,Matching,Self,Self,1,490
5,Matching,Self,Self,1,466
5,Nonmatching,Self,Self,1,493
5,Nonmatching,Self,Self,1,591
5,Matching,Self,Self,0,388
5,Matching,Self,Self,1,609
5,Matching,Self,Self,1,434
5,Matching,Self,Self,1,394
5,Matching,Self,Friend,0,551
5,Matching,Self,Friend,1,633
5,Nonmatching,Self,Self,1,610
5,Nonmatching,Self,Self,1,452
5,Nonmatching,Self,Self,1,393
5,Nonmatching,Self,Friend,0,494
5,Nonmatching,Self,Friend,1,369
5,Nonmatching,Self,Self,1,1145
5,Nonmatching,Self,Friend,1,746
5,Nonmatching,Self,Self,0,680
5,Matching,Self,Friend,0,667
5,Matching,Self,Self,1,743
5,Nonmatching,Self,Self,1,556
5,Nonmatching,Self,Self,1,435
5,Matching,Self,Self,1,687
5,Matching,Self,Self,1,466
5,Matching,Self,Friend,0,519
5,Nonmatching,Self,Friend,1,703
5,Nonmatching,Self,Self,0,498
5,Matching,Self,Self,1,593
5,Nonmatching,Self,Self,1,637
5,Nonmatching,Self,Friend,0,472
5,Matching,Self,Self,0,317
5,Nonmatching,Self,Self,0,542
5,Nonmatching,Self,Self,0,316
5,Matching,Self,Self,0,909
5,Nonmatching,Self,Self,1,429
5,Matching,Self,Self,1,759
5,Nonmatching,Self,Self,1,463
5,Matching,Self,Self,1,439
5,Nonmatching,Self,Self,1,458
5,Matching,Self,Self,1,364
5,Nonmatching,Self,Self,1,529
5,Matching,Self,Self,1,397
5,Matching,Self,Self,1,548
5,Matching,Self,Self,1,456
5,Matching,Self,Self,1,419
5,Nonmatching,Self,Self,1,566
5,Matching,Self,Self,1,622
5,Matching,Self,Self,1,434
5,Nonmatching,Self,Friend,0,651
5,Matching,Self,Self,0,671
5,Matching,Self,Self,1,552
5,Nonmatching,Self,Friend,1,1070
5,Matching,Self,Friend,0,673
5,Nonmatching,Self,Self,1,1057
5,Matching,Self,Self,0,446
5,Matching,Self,Friend,1,914
5,Matching,Self,Friend,1,520
5,Matching,Self,Friend,1,469
5,Nonmatching,Self,Self,1,739
5,Matching,Self,Friend,1,472
5,Nonmatching,Self,Friend,1,747
5,Matching,Self,Self,1,444
5,Nonmatching,Self,Self,1,789
5,Matching,Self,Self,1,651
5,Nonmatching,Self,Friend,1,679
5,Nonmatching,Self,Self,0,463
5,Nonmatching,Self,Self,1,738
5,Nonmatching,Self,Self,1,598
5,Matching,Self,Self,1,827
5,Matching,Self,Self,1,433
5,Matching,Self,Self,1,461
5,Nonmatching,Self,Self,1,697
5,Nonmatching,Self,Self,1,818
5,Matching,Self,Self,1,692
5,Nonmatching,Self,Friend,1,681
5,Matching,Self,Self,0,471
5,Nonmatching,Self,Friend,1,923
5,Matching,Self,Self,1,348
5,Matching,Self,Self,1,380
5,Nonmatching,Self,Self,0,302
5,Nonmatching,Self,Self,1,461
5,Matching,Self,Friend,0,563
5,Nonmatching,Self,Self,0,538
5,Matching,Self,Self,0,256
5,Matching,Self,Friend,0,724
5,Nonmatching,Self,Self,0,422
5,Matching,Self,Friend,0,426
5,Matching,Self,Self,1,498
5,Matching,Self,Friend,0,611
5,Nonmatching,Friend,Friend,1,546
5,Matching,Friend,Friend,0,434
5,Matching,Friend,Friend,1,482
5,Nonmatching,Friend,Friend,1,521
5,Matching,Friend,Self,1,664
5,Nonmatching,Friend,Friend,1,835
5,Nonmatching,Friend,Friend,1,607
5,Nonmatching,Friend,Self,0,492
5,Nonmatching,Friend,Friend,1,1080
5,Matching,Friend,Friend,1,736
5,Matching,Friend,Friend,1,455
5,Matching,Friend,Self,0,460
5,Nonmatching,Friend,Self,1,584
5,Nonmatching,Friend,Friend,0,501
5,Nonmatching,Friend,Friend,1,477
5,Matching,Friend,Self,1,1080
5,Nonmatching,Friend,Self,1,838
5,Matching,Friend,Friend,1,635
5,Nonmatching,Friend,Friend,1,535
5,Matching,Friend,Friend,1,681
5,Nonmatching,Friend,Friend,1,566
5,Nonmatching,Friend,Friend,1,882
5,Nonmatching,Friend,Self,0,678
5,Matching,Friend,Self,0,462
5,Matching,Friend,Friend,1,483
5,Nonmatching,Friend,Friend,0,1029
5,Nonmatching,Friend,Self,1,661
5,Nonmatching,Friend,Friend,1,804
5,Nonmatching,Friend,Friend,1,485
5,Matching,Friend,Friend,1,928
5,Matching,Friend,Self,0,515
5,Matching,Friend,Friend,1,637
5,Matching,Friend,Friend,1,499
5,Matching,Friend,Friend,1,619
5,Matching,Friend,Self,1,938
5,Matching,Friend,Friend,1,478
5,Matching,Friend,Friend,1,642
5,Matching,Friend,Friend,1,463
5,Nonmatching,Friend,Self,1,703
5,Nonmatching,Friend,Friend,1,937
5,Matching,Friend,Friend,1,505
5,Nonmatching,Friend,Friend,1,672
5,Matching,Friend,Friend,1,577
5,Matching,Friend,Friend,1,594
5,Matching,Friend,Friend,1,490
5,Nonmatching,Friend,Friend,1,635
5,Nonmatching,Friend,Friend,1,492
5,Matching,Friend,Self,0,659
5,Matching,Friend,Self,1,707
5,Nonmatching,Friend,Friend,1,537
5,Nonmatching,Friend,Friend,1,478
5,Nonmatching,Friend,Friend,1,480
5,Nonmatching,Friend,Friend,1,508
5,Nonmatching,Friend,Friend,1,820
5,Nonmatching,Friend,Self,0,560
5,Matching,Friend,Self,1,493
5,Matching,Friend,Friend,0,515
5,Nonmatching,Friend,Friend,0,724
5,Matching,Friend,Friend,1,497
5,Nonmatching,Friend,Friend,1,584
5,Nonmatching,Friend,Friend,1,512
5,Matching,Friend,Friend,0,421
5,Nonmatching,Friend,Friend,0,242
5,Matching,Friend,Friend,1,788
5,Nonmatching,Friend,Friend,1,559
5,Matching,Friend,Friend,0,648
5,Nonmatching,Friend,Friend,1,825
5,Matching,Friend,Self,1,394
5,Matching,Friend,Friend,1,659
5,Matching,Friend,Friend,1,507
5,Matching,Friend,Friend,1,439
5,Matching,Friend,Friend,1,411
5,Matching,Friend,Friend,1,364
5,Matching,Friend,Friend,1,369
5,Nonmatching,Friend,Friend,1,502
5,Nonmatching,Friend,Friend,1,559
5,Matching,Friend,Self,1,502
5,Nonmatching,Friend,Friend,1,572
5,Matching,Friend,Friend,1,647
5,Matching,Friend,Friend,1,447
5,Nonmatching,Friend,Self,1,894
5,Nonmatching,Friend,Friend,1,724
5,Matching,Friend,Friend,1,853
5,Nonmatching,Friend,Friend,1,491
5,Matching,Friend,Friend,1,1040
5,Nonmatching,Friend,Friend,1,648
5,Nonmatching,Friend,Self,0,587
5,Nonmatching,Friend,Friend,1,892
5,Matching,Friend,Friend,1,654
5,Nonmatching,Friend,Friend,1,669
5,Nonmatching,Friend,Friend,1,574
5,Matching,Friend,Self,1,578
5,Nonmatching,Friend,Friend,1,547
5,Nonmatching,Friend,Self,0,470
5,Matching,Friend,Friend,1,612
5,Nonmatching,Friend,Friend,1,571
5,Matching,Friend,Friend,1,699
5,Nonmatching,Friend,Self,1,654
5,Matching,Friend,Friend,1,621
5,Nonmatching,Friend,Friend,1,732
5,Matching,Friend,Friend,1,483
5,Nonmatching,Friend,Self,1,488
5,Nonmatching,Friend,Self,1,602
5,Nonmatching,Friend,Friend,0,586
5,Matching,Friend,Friend,1,677
5,Nonmatching,Friend,Friend,1,677
5,Nonmatching,Friend,Friend,1,604
5,Nonmatching,Friend,Friend,1,603
5,Matching,Friend,Friend,1,595
5,Nonmatching,Friend,Friend,1,575
5,Matching,Friend,Self,1,857
5,Nonmatching,Friend,Friend,1,625
5,Matching,Friend,Friend,0,464
5,Matching,Friend,Friend,1,540
5,Matching,Friend,Self,0,518
5,Nonmatching,Friend,Friend,1,828
5,Matching,Friend,Friend,1,665
5,Matching,Friend,Friend,1,465
5,Matching,Friend,Friend,1,386
