Subject,Group,Sex,Yes,Correctanswer,iti.ACC,iti.RT,Label,Shape
63,1,female,j,j,1,428,Friend,Friend
63,1,female,j,j,1,576,Self,Self
63,1,female,j,j,1,535,Stranger,Stranger
63,1,female,j,f,1,530,Self,Stranger
63,1,female,j,j,1,394,Friend,Friend
63,1,female,j,j,1,601,Stranger,Stranger
63,1,female,j,f,1,658,Stranger,self
63,1,female,j,f,1,621,Self,Friend
63,1,female,j,f,1,566,Stranger,Friend
63,1,female,j,f,1,654,Friend,Stranger
63,1,female,j,j,1,321,Self,Self
63,1,female,j,f,1,551,Friend,Self
64,2,female,f,f,,,Stranger,Stranger
64,2,female,f,f,,,Friend,Friend
64,2,female,f,j,,,Friend,Self
64,2,female,f,f,,,Self,Self
64,2,female,f,j,,,Stranger,Friend
64,2,female,f,f,,,Friend,Friend
64,2,female,f,j,,,Stranger,self
64,2,female,f,j,,,Self,Stranger
64,2,female,f,f,,,Self,Self
64,2,female,f,j,,,Friend,Stranger
64,2,female,f,j,,,Self,Friend
64,2,female,f,f,,,Stranger,Stranger
64,2,female,f,j,,,Friend,Self
64,2,female,f,j,,,Stranger,Friend
64,2,female,f,f,,,Stranger,Stranger
64,2,female,f,j,,,Self,Stranger
64,2,female,f,j,,,Stranger,self
64,2,female,f,f,,,Self,Self
64,2,female,f,f,,,Stranger,Stranger
64,2,female,f,j,,,Friend,Stranger
64,2,female,f,j,,,Self,Friend
64,2,female,f,f,,,Self,Self
64,2,female,f,f,,,Friend,Friend
64,2,female,f,f,,,Friend,Friend
64,2,female,f,f,0,837,Stranger,Stranger
64,2,female,f,j,1,721,Friend,Stranger
64,2,female,f,j,1,604,Self,Stranger
64,2,female,f,f,1,697,Stranger,Stranger
64,2,female,f,j,1,512,Self,Friend
64,2,female,f,j,0,681,Friend,Self
64,2,female,f,f,1,686,Friend,Friend
64,2,female,f,f,1,968,Self,Self
64,2,female,f,f,1,536,Friend,Friend
64,2,female,f,j,1,603,Stranger,self
64,2,female,f,j,1,697,Stranger,Friend
64,2,female,f,f,0,816,Self,Self
64,2,female,f,f,1,528,Friend,Friend
64,2,female,f,f,1,504,Self,Self
64,2,female,f,j,1,621,Self,Stranger
64,2,female,f,f,1,772,Stranger,Stranger
64,2,female,f,j,1,638,Stranger,self
64,2,female,f,f,1,496,Friend,Friend
64,2,female,f,j,1,430,Stranger,Friend
64,2,female,f,j,0,780,Friend,Stranger
64,2,female,f,f,1,498,Self,Self
64,2,female,f,f,1,674,Stranger,Stranger
64,2,female,f,j,1,533,Friend,Self
64,2,female,f,j,1,729,Self,Friend
64,2,female,f,f,1,659,Friend,Friend
64,2,female,f,j,1,602,Self,Stranger
64,2,female,f,j,1,594,Self,Friend
64,2,female,f,f,1,402,Self,Self
64,2,female,f,j,1,520,Stranger,Friend
64,2,female,f,f,1,759,Stranger,Stranger
64,2,female,f,f,1,543,Self,Self
64,2,female,f,j,1,402,Friend,Self
64,2,female,f,f,1,530,Friend,Friend
64,2,female,f,f,1,765,Stranger,Stranger
64,2,female,f,j,0,0,Friend,Stranger
64,2,female,f,j,1,598,Stranger,self
64,2,female,f,f,1,509,Self,Self
64,2,female,f,j,1,771,Friend,Stranger
64,2,female,f,j,1,534,Friend,Self
64,2,female,f,f,1,476,Friend,Friend
64,2,female,f,f,0,297,Stranger,Stranger
64,2,female,f,j,1,591,Self,Friend
64,2,female,f,f,1,591,Stranger,Stranger
64,2,female,f,j,1,454,Stranger,self
64,2,female,f,f,1,423,Friend,Friend
64,2,female,f,j,1,528,Self,Stranger
64,2,female,f,j,1,558,Stranger,Friend
64,2,female,f,f,1,487,Self,Self
64,2,female,f,j,1,541,Stranger,Friend
64,2,female,f,f,1,491,Friend,Friend
64,2,female,f,f,1,478,Self,Self
64,2,female,f,j,1,421,Self,Friend
64,2,female,f,f,1,626,Stranger,Stranger
64,2,female,f,f,1,639,Stranger,Stranger
64,2,female,f,j,1,432,Self,Stranger
64,2,female,f,j,1,517,Friend,Stranger
64,2,female,f,j,0,399,Stranger,self
64,2,female,f,f,1,588,Friend,Friend
64,2,female,f,f,1,473,Self,Self
64,2,female,f,j,1,456,Friend,Self
64,2,female,f,j,1,674,Friend,Stranger
64,2,female,f,f,1,427,Self,Self
64,2,female,f,j,1,394,Stranger,self
64,2,female,f,f,1,576,Self,Self
64,2,female,f,j,1,382,Self,Stranger
64,2,female,f,f,0,418,Stranger,Stranger
64,2,female,f,j,1,594,Stranger,Friend
64,2,female,f,j,0,363,Friend,Self
64,2,female,f,f,1,247,Friend,Friend
64,2,female,f,f,0,389,Stranger,Stranger
64,2,female,f,j,1,680,Self,Friend
64,2,female,f,f,1,624,Friend,Friend
64,2,female,f,f,1,389,Self,Self
64,2,female,f,f,1,464,Stranger,Stranger
64,2,female,f,f,1,569,Stranger,Stranger
64,2,female,f,j,1,499,Friend,Stranger
64,2,female,f,j,1,691,Stranger,self
64,2,female,f,j,1,719,Friend,Self
64,2,female,f,j,1,645,Self,Friend
64,2,female,f,f,1,585,Friend,Friend
64,2,female,f,f,1,390,Friend,Friend
64,2,female,f,j,1,438,Stranger,Friend
64,2,female,f,j,1,519,Self,Stranger
64,2,female,f,f,1,505,Self,Self
64,2,female,f,j,1,591,Stranger,Friend
64,2,female,f,f,1,601,Stranger,Stranger
64,2,female,f,j,1,463,Self,Friend
64,2,female,f,j,1,489,Stranger,self
64,2,female,f,f,1,586,Friend,Friend
64,2,female,f,j,1,623,Friend,Stranger
64,2,female,f,j,1,556,Self,Stranger
64,2,female,f,f,1,586,Self,Self
64,2,female,f,j,1,841,Friend,Self
64,2,female,f,f,1,402,Friend,Friend
64,2,female,f,f,1,456,Self,Self
64,2,female,f,f,1,513,Stranger,Stranger
64,2,female,f,f,1,441,Friend,Friend
64,2,female,f,j,1,440,Stranger,Friend
64,2,female,f,j,1,597,Stranger,self
64,2,female,f,j,1,625,Friend,Self
64,2,female,f,j,1,252,Friend,Stranger
64,2,female,f,j,1,457,Self,Stranger
64,2,female,f,j,1,461,Self,Friend
64,2,female,f,f,1,277,Self,Self
64,2,female,f,f,1,584,Stranger,Stranger
64,2,female,f,f,0,414,Friend,Friend
64,2,female,f,f,1,438,Self,Self
64,2,female,f,f,1,434,Stranger,Stranger
64,2,female,f,f,1,277,Friend,Friend
64,2,female,f,f,1,217,Self,Self
64,2,female,f,j,1,461,Stranger,self
64,2,female,f,j,1,641,Stranger,Friend
64,2,female,f,f,1,506,Stranger,Stranger
64,2,female,f,f,1,394,Self,Self
64,2,female,f,j,1,458,Self,Friend
64,2,female,f,j,1,641,Friend,Self
64,2,female,f,j,1,480,Self,Stranger
64,2,female,f,f,0,700,Stranger,Stranger
64,2,female,f,j,1,581,Friend,Stranger
64,2,female,f,f,1,569,Friend,Friend
64,2,female,f,j,0,421,Friend,Self
64,2,female,f,j,1,425,Stranger,self
64,2,female,f,j,1,590,Friend,Stranger
64,2,female,f,j,1,452,Self,Stranger
64,2,female,f,j,1,528,Stranger,Friend
64,2,female,f,f,1,729,Friend,Friend
64,2,female,f,f,1,265,Friend,Friend
64,2,female,f,f,0,310,Stranger,Stranger
64,2,female,f,j,0,344,Self,Friend
64,2,female,f,f,1,478,Self,Self
64,2,female,f,f,0,344,Stranger,Stranger
64,2,female,f,f,1,482,Self,Self
64,2,female,f,j,1,475,Self,Stranger
64,2,female,f,f,1,437,Friend,Friend
64,2,female,f,j,1,565,Friend,Self
64,2,female,f,f,1,632,Self,Self
64,2,female,f,j,1,501,Self,Friend
64,2,female,f,f,1,515,Friend,Friend
64,2,female,f,f,1,460,Self,Self
64,2,female,f,f,1,502,Stranger,Stranger
64,2,female,f,j,1,780,Stranger,Friend
64,2,female,f,j,1,533,Stranger,self
64,2,female,f,f,1,303,Stranger,Stranger
64,2,female,f,j,1,544,Friend,Stranger
64,2,female,f,f,0,652,Stranger,Stranger
64,2,female,f,f,1,412,Self,Self
64,2,female,f,j,1,685,Self,Stranger
64,2,female,f,j,1,550,Friend,Stranger
64,2,female,f,j,0,627,Friend,Self
64,2,female,f,j,0,461,Self,Friend
64,2,female,f,f,1,536,Stranger,Stranger
64,2,female,f,f,1,448,Friend,Friend
64,2,female,f,j,1,423,Stranger,Friend
64,2,female,f,f,0,485,Friend,Friend
64,2,female,f,j,0,0,Stranger,self
64,2,female,f,f,1,452,Self,Self
64,2,female,f,f,1,482,Stranger,Stranger
64,2,female,f,j,1,525,Friend,Self
64,2,female,f,j,1,480,Friend,Stranger
64,2,female,f,f,1,294,Friend,Friend
64,2,female,f,j,1,651,Stranger,self
64,2,female,f,j,1,527,Self,Friend
64,2,female,f,f,1,563,Self,Self
64,2,female,f,f,1,409,Self,Self
64,2,female,f,f,1,578,Stranger,Stranger
64,2,female,f,j,1,482,Stranger,Friend
64,2,female,f,j,1,476,Self,Stranger
64,2,female,f,f,1,518,Friend,Friend
64,2,female,f,j,1,383,Friend,Stranger
64,2,female,f,f,1,411,Friend,Friend
64,2,female,f,f,1,398,Self,Self
64,2,female,f,f,1,700,Stranger,Stranger
64,2,female,f,j,1,450,Stranger,self
64,2,female,f,j,1,756,Self,Stranger
64,2,female,f,j,1,485,Stranger,Friend
64,2,female,f,j,0,470,Friend,Self
64,2,female,f,j,1,504,Self,Friend
64,2,female,f,f,1,468,Self,Self
64,2,female,f,f,1,977,Friend,Friend
64,2,female,f,f,1,515,Stranger,Stranger
64,2,female,f,j,1,577,Friend,Self
64,2,female,f,f,0,673,Stranger,Stranger
64,2,female,f,j,1,673,Self,Friend
64,2,female,f,f,1,492,Stranger,Stranger
64,2,female,f,j,0,484,Stranger,Friend
64,2,female,f,j,1,548,Stranger,self
64,2,female,f,j,1,525,Friend,Stranger
64,2,female,f,f,1,423,Self,Self
64,2,female,f,f,1,342,Self,Self
64,2,female,f,j,1,349,Self,Stranger
64,2,female,f,f,1,408,Friend,Friend
64,2,female,f,f,1,333,Friend,Friend
64,2,female,f,j,1,454,Friend,Stranger
64,2,female,f,f,1,587,Self,Self
64,2,female,f,j,1,387,Self,Friend
64,2,female,f,f,1,444,Stranger,Stranger
64,2,female,f,f,1,629,Friend,Friend
64,2,female,f,j,1,468,Self,Stranger
64,2,female,f,f,1,481,Friend,Friend
64,2,female,f,j,1,382,Stranger,Friend
64,2,female,f,j,1,529,Friend,Self
64,2,female,f,j,1,408,Stranger,self
64,2,female,f,f,1,490,Stranger,Stranger
64,2,female,f,f,1,392,Self,Self
64,2,female,f,f,1,516,Stranger,Stranger
64,2,female,f,f,1,393,Stranger,Stranger
64,2,female,f,j,1,500,Self,Stranger
64,2,female,f,j,1,458,Stranger,Friend
64,2,female,f,f,1,409,Self,Self
64,2,female,f,f,1,441,Self,Self
64,2,female,f,j,1,524,Self,Friend
64,2,female,f,j,1,498,Stranger,self
64,2,female,f,j,1,595,Friend,Self
64,2,female,f,f,1,525,Friend,Friend
64,2,female,f,f,1,483,Friend,Friend
64,2,female,f,j,1,518,Friend,Stranger
64,2,female,f,j,1,1031,Self,Friend
64,2,female,f,j,1,497,Friend,Stranger
64,2,female,f,f,1,414,Self,Self
64,2,female,f,j,1,588,Friend,Self
64,2,female,f,f,1,444,Friend,Friend
64,2,female,f,j,1,476,Self,Stranger
64,2,female,f,f,1,619,Stranger,Stranger
64,2,female,f,j,1,434,Stranger,self
64,2,female,f,f,1,513,Self,Self
64,2,female,f,f,1,418,Friend,Friend
64,2,female,f,f,0,413,Stranger,Stranger
64,2,female,f,j,1,549,Stranger,Friend
64,2,female,f,j,0,422,Self,Friend
64,2,female,f,f,1,436,Friend,Friend
64,2,female,f,f,1,620,Friend,Friend
64,2,female,f,j,1,526,Stranger,self
64,2,female,f,j,1,573,Self,Stranger
64,2,female,f,j,1,578,Friend,Stranger
64,2,female,f,j,1,500,Friend,Self
64,2,female,f,f,1,691,Self,Self
64,2,female,f,f,1,558,Stranger,Stranger
64,2,female,f,f,1,573,Self,Self
64,2,female,f,f,1,442,Stranger,Stranger
64,2,female,f,j,1,565,Stranger,Friend
64,2,female,f,j,1,508,Stranger,Friend
64,2,female,f,f,1,572,Friend,Friend
64,2,female,f,j,1,511,Self,Stranger
64,2,female,f,f,1,528,Stranger,Stranger
64,2,female,f,f,1,595,Friend,Friend
64,2,female,f,j,1,472,Stranger,self
64,2,female,f,j,1,539,Friend,Self
64,2,female,f,f,1,422,Self,Self
64,2,female,f,f,1,428,Self,Self
64,2,female,f,j,1,464,Self,Friend
64,2,female,f,j,1,573,Friend,Stranger
64,2,female,f,f,1,521,Stranger,Stranger
64,2,female,f,j,0,511,Friend,Self
64,2,female,f,j,1,483,Friend,Stranger
64,2,female,f,f,1,490,Friend,Friend
64,2,female,f,f,1,570,Stranger,Stranger
64,2,female,f,j,1,490,Self,Stranger
64,2,female,f,j,1,548,Self,Friend
64,2,female,f,f,0,456,Friend,Friend
64,2,female,f,j,1,490,Stranger,Friend
64,2,female,f,f,1,477,Self,Self
64,2,female,f,f,1,481,Self,Self
64,2,female,f,f,1,420,Stranger,Stranger
64,2,female,f,j,1,556,Stranger,self
64,2,female,f,f,1,395,Self,Self
64,2,female,f,j,1,587,Friend,Stranger
64,2,female,f,j,1,734,Friend,Self
64,2,female,f,f,1,480,Friend,Friend
64,2,female,f,f,1,471,Stranger,Stranger
64,2,female,f,j,1,504,Self,Friend
64,2,female,f,j,1,540,Stranger,self
64,2,female,f,j,1,655,Stranger,Friend
64,2,female,f,f,1,525,Stranger,Stranger
64,2,female,f,f,1,606,Friend,Friend
64,2,female,f,f,1,792,Self,Self
64,2,female,f,j,1,759,Self,Stranger
64,2,female,f,f,1,565,Self,Self
64,2,female,f,f,1,485,Friend,Friend
64,2,female,f,j,1,525,Stranger,Friend
64,2,female,f,f,1,497,Self,Self
64,2,female,f,j,1,734,Self,Stranger
64,2,female,f,f,1,554,Stranger,Stranger
64,2,female,f,j,0,0,Stranger,self
64,2,female,f,j,1,551,Friend,Stranger
64,2,female,f,j,1,653,Friend,Self
64,2,female,f,f,1,504,Friend,Friend
64,2,female,f,f,0,666,Stranger,Stranger
64,2,female,f,j,0,472,Self,Friend
64,2,female,f,f,1,640,Friend,Friend
64,2,female,f,f,1,458,Stranger,Stranger
64,2,female,f,f,1,484,Friend,Friend
64,2,female,f,j,1,384,Self,Stranger
64,2,female,f,j,1,559,Stranger,self
64,2,female,f,f,1,496,Self,Self
64,2,female,f,j,1,455,Stranger,Friend
64,2,female,f,j,1,599,Self,Friend
64,2,female,f,j,1,555,Friend,Self
64,2,female,f,f,1,440,Self,Self
64,2,female,f,f,1,533,Stranger,Stranger
64,2,female,f,j,1,448,Friend,Stranger
64,2,female,f,f,1,483,Friend,Friend
64,2,female,f,f,1,458,Friend,Friend
64,2,female,f,j,1,430,Self,Friend
64,2,female,f,j,1,572,Friend,Self
64,2,female,f,f,1,473,Stranger,Stranger
64,2,female,f,f,1,464,Self,Self
64,2,female,f,j,1,407,Self,Stranger
64,2,female,f,j,1,481,Friend,Stranger
64,2,female,f,f,1,416,Self,Self
64,2,female,f,j,1,462,Stranger,self
64,2,female,f,j,1,478,Stranger,Friend
64,2,female,f,f,1,599,Stranger,Stranger
64,2,female,f,j,1,711,Self,Friend
64,2,female,f,f,1,690,Stranger,Stranger
64,2,female,f,f,1,403,Friend,Friend
64,2,female,f,j,1,474,Self,Stranger
64,2,female,f,f,1,376,Self,Self
64,2,female,f,j,1,367,Stranger,self
64,2,female,f,j,1,441,Stranger,Friend
64,2,female,f,f,1,598,Self,Self
64,2,female,f,j,1,497,Friend,Self
64,2,female,f,f,1,442,Stranger,Stranger
64,2,female,f,f,1,440,Friend,Friend
64,2,female,f,j,1,504,Friend,Stranger
64,2,female,f,f,1,365,Self,Self
64,2,female,f,f,1,374,Self,Self
64,2,female,f,j,1,393,Self,Friend
64,2,female,f,j,1,565,Friend,Self
64,2,female,f,j,1,517,Friend,Stranger
64,2,female,f,j,1,463,Self,Stranger
64,2,female,f,f,1,695,Friend,Friend
64,2,female,f,j,1,384,Stranger,Friend
64,2,female,f,f,1,468,Friend,Friend
64,2,female,f,f,1,548,Stranger,Stranger
64,2,female,f,f,1,490,Stranger,Stranger
64,2,female,f,j,1,537,Stranger,self
64,2,female,f,f,1,346,Self,Self
64,2,female,f,j,1,444,Stranger,self
64,2,female,f,f,1,318,Self,Self
64,2,female,f,f,1,508,Stranger,Stranger
64,2,female,f,j,1,481,Friend,Stranger
64,2,female,f,f,1,466,Friend,Friend
64,2,female,f,j,1,502,Friend,Self
64,2,female,f,j,1,680,Self,Stranger
64,2,female,f,f,1,522,Friend,Friend
64,2,female,f,f,1,463,Stranger,Stranger
64,2,female,f,j,1,571,Stranger,Friend
64,2,female,f,j,1,619,Self,Friend
64,2,female,f,f,1,797,Self,Self
64,2,female,f,j,1,419,Stranger,self
64,2,female,f,f,1,611,Friend,Friend
64,2,female,f,j,1,414,Stranger,Friend
64,2,female,f,j,1,495,Self,Stranger
64,2,female,f,j,1,384,Friend,Stranger
64,2,female,f,f,0,315,Stranger,Stranger
64,2,female,f,f,1,467,Friend,Friend
64,2,female,f,j,1,537,Self,Friend
64,2,female,f,f,1,413,Self,Self
64,2,female,f,f,1,495,Stranger,Stranger
64,2,female,f,j,1,627,Friend,Self
65,2,male,j,j,,,Stranger,Stranger
65,2,male,j,f,,,Stranger,self
65,2,male,j,j,,,Stranger,Stranger
65,2,male,j,f,,,Self,Stranger
65,2,male,j,j,,,Self,Self
65,2,male,j,j,,,Self,Self
65,2,male,j,f,,,Friend,Self
65,2,male,j,j,,,Friend,Friend
65,2,male,j,f,,,Friend,Stranger
65,2,male,j,f,,,Self,Friend
65,2,male,j,j,,,Friend,Friend
65,2,male,j,f,,,Stranger,Friend
65,2,male,j,f,,,Self,Stranger
65,2,male,j,j,,,Stranger,Stranger
65,2,male,j,f,,,Stranger,Friend
65,2,male,j,f,,,Self,Friend
65,2,male,j,f,,,Friend,Self
65,2,male,j,j,,,Stranger,Stranger
65,2,male,j,j,,,Self,Self
65,2,male,j,j,,,Friend,Friend
65,2,male,j,j,,,Friend,Friend
65,2,male,j,f,,,Stranger,self
65,2,male,j,j,,,Self,Self
65,2,male,j,f,,,Friend,Stranger
65,2,male,j,f,1,298,Self,Stranger
65,2,male,j,f,0,324,Stranger,Friend
65,2,male,j,j,1,509,Stranger,Stranger
65,2,male,j,j,0,289,Friend,Friend
65,2,male,j,f,0,521,Self,Friend
65,2,male,j,f,1,786,Friend,Self
65,2,male,j,j,1,351,Self,Self
65,2,male,j,j,0,598,Self,Self
65,2,male,j,f,1,835,Stranger,self
65,2,male,j,j,1,420,Stranger,Stranger
65,2,male,j,j,1,882,Friend,Friend
65,2,male,j,f,1,354,Friend,Stranger
65,2,male,j,f,1,812,Self,Stranger
65,2,male,j,j,1,698,Stranger,Stranger
65,2,male,j,j,0,1055,Friend,Friend
65,2,male,j,j,1,361,Self,Self
65,2,male,j,f,0,689,Friend,Stranger
65,2,male,j,j,0,0,Stranger,Stranger
65,2,male,j,f,0,264,Stranger,Friend
65,2,male,j,j,0,414,Self,Self
65,2,male,j,f,0,657,Self,Friend
65,2,male,j,f,1,748,Friend,Self
65,2,male,j,j,1,814,Friend,Friend
65,2,male,j,f,1,422,Stranger,self
65,2,male,j,f,1,864,Self,Stranger
65,2,male,j,j,1,575,Friend,Friend
65,2,male,j,j,0,271,Self,Self
65,2,male,j,f,1,729,Stranger,self
65,2,male,j,f,1,559,Stranger,Friend
65,2,male,j,f,0,536,Self,Friend
65,2,male,j,f,0,435,Friend,Self
65,2,male,j,j,1,666,Self,Self
65,2,male,j,j,0,524,Stranger,Stranger
65,2,male,j,j,0,679,Friend,Friend
65,2,male,j,f,1,546,Friend,Stranger
65,2,male,j,j,1,583,Stranger,Stranger
65,2,male,j,f,0,783,Stranger,self
65,2,male,j,f,1,424,Friend,Self
65,2,male,j,j,1,478,Stranger,Stranger
65,2,male,j,j,0,724,Stranger,Stranger
65,2,male,j,f,1,611,Self,Stranger
65,2,male,j,f,0,481,Friend,Stranger
65,2,male,j,j,1,595,Friend,Friend
65,2,male,j,j,1,881,Self,Self
65,2,male,j,f,0,583,Self,Friend
65,2,male,j,f,0,0,Stranger,Friend
65,2,male,j,j,0,412,Friend,Friend
65,2,male,j,j,1,717,Self,Self
65,2,male,j,f,0,568,Self,Friend
65,2,male,j,j,0,0,Stranger,Stranger
65,2,male,j,j,0,494,Stranger,Stranger
65,2,male,j,j,0,746,Friend,Friend
65,2,male,j,j,1,729,Friend,Friend
65,2,male,j,f,1,540,Friend,Stranger
65,2,male,j,f,0,487,Self,Stranger
65,2,male,j,j,0,822,Self,Self
65,2,male,j,j,0,481,Self,Self
65,2,male,j,f,1,666,Stranger,self
65,2,male,j,f,0,589,Stranger,Friend
65,2,male,j,f,1,798,Friend,Self
65,2,male,j,j,1,531,Self,Self
65,2,male,j,f,0,0,Friend,Stranger
65,2,male,j,j,1,761,Stranger,Stranger
65,2,male,j,f,1,541,Stranger,Friend
65,2,male,j,j,1,427,Self,Self
65,2,male,j,f,1,808,Friend,Self
65,2,male,j,f,1,543,Self,Stranger
65,2,male,j,f,0,459,Self,Friend
65,2,male,j,j,1,559,Friend,Friend
65,2,male,j,f,1,369,Stranger,self
65,2,male,j,j,1,445,Friend,Friend
65,2,male,j,j,1,494,Stranger,Stranger
65,2,male,j,f,0,345,Stranger,self
65,2,male,j,f,0,718,Stranger,Friend
65,2,male,j,f,0,546,Friend,Stranger
65,2,male,j,j,1,431,Friend,Friend
65,2,male,j,f,1,431,Self,Stranger
65,2,male,j,f,0,540,Self,Friend
65,2,male,j,j,0,653,Friend,Friend
65,2,male,j,f,1,654,Friend,Self
65,2,male,j,j,1,554,Stranger,Stranger
65,2,male,j,j,1,566,Stranger,Stranger
65,2,male,j,j,1,636,Self,Self
65,2,male,j,j,1,292,Self,Self
65,2,male,j,j,0,668,Friend,Friend
65,2,male,j,j,1,664,Friend,Friend
65,2,male,j,f,0,0,Stranger,Friend
65,2,male,j,j,1,341,Self,Self
65,2,male,j,f,0,277,Stranger,self
65,2,male,j,f,0,461,Self,Friend
65,2,male,j,j,1,646,Stranger,Stranger
65,2,male,j,j,0,0,Self,Self
65,2,male,j,f,0,413,Friend,Stranger
65,2,male,j,j,1,602,Stranger,Stranger
65,2,male,j,f,0,590,Friend,Self
65,2,male,j,f,1,539,Self,Stranger
65,2,male,j,j,1,642,Stranger,Stranger
65,2,male,j,f,1,389,Stranger,self
65,2,male,j,f,1,693,Self,Friend
65,2,male,j,j,1,649,Stranger,Stranger
65,2,male,j,j,1,338,Friend,Friend
65,2,male,j,f,0,628,Friend,Self
65,2,male,j,f,1,407,Stranger,Friend
65,2,male,j,j,0,329,Friend,Friend
65,2,male,j,f,0,596,Friend,Stranger
65,2,male,j,j,1,382,Self,Self
65,2,male,j,j,1,347,Self,Self
65,2,male,j,f,1,749,Self,Stranger
65,2,male,j,j,0,0,Stranger,Stranger
65,2,male,j,f,1,41,Stranger,self
65,2,male,j,f,0,173,Friend,Stranger
65,2,male,j,j,1,88,Friend,Friend
65,2,male,j,j,1,235,Self,Self
65,2,male,j,f,0,174,Self,Stranger
65,2,male,j,j,0,0,Friend,Friend
65,2,male,j,f,1,229,Friend,Self
65,2,male,j,j,0,0,Stranger,Stranger
65,2,male,j,j,0,248,Self,Self
65,2,male,j,f,0,806,Stranger,Friend
65,2,male,j,f,0,228,Self,Friend
65,2,male,j,j,1,785,Stranger,Stranger
65,2,male,j,f,0,556,Friend,Stranger
65,2,male,j,j,0,432,Friend,Friend
65,2,male,j,f,0,458,Self,Friend
65,2,male,j,f,1,354,Self,Stranger
65,2,male,j,f,1,671,Stranger,Friend
65,2,male,j,j,1,648,Self,Self
65,2,male,j,j,1,520,Self,Self
65,2,male,j,f,1,798,Friend,Self
65,2,male,j,j,1,653,Friend,Friend
65,2,male,j,f,1,1055,Stranger,self
65,2,male,j,j,1,571,Stranger,Stranger
65,2,male,j,j,0,873,Friend,Friend
65,2,male,j,f,0,677,Self,Stranger
65,2,male,j,f,1,772,Stranger,Friend
65,2,male,j,j,1,559,Stranger,Stranger
65,2,male,j,f,1,898,Friend,Stranger
65,2,male,j,j,1,824,Self,Self
65,2,male,j,j,0,507,Friend,Friend
65,2,male,j,f,0,615,Stranger,self
65,2,male,j,j,1,556,Self,Self
65,2,male,j,f,1,549,Friend,Self
65,2,male,j,j,1,871,Stranger,Stranger
65,2,male,j,f,0,614,Self,Friend
65,2,male,j,f,0,0,Friend,Self
65,2,male,j,f,1,395,Self,Stranger
65,2,male,j,j,1,326,Friend,Friend
65,2,male,j,j,0,521,Self,Self
65,2,male,j,f,0,536,Stranger,self
65,2,male,j,f,1,568,Self,Friend
65,2,male,j,j,0,813,Friend,Friend
65,2,male,j,j,1,717,Self,Self
65,2,male,j,f,1,652,Stranger,Friend
65,2,male,j,f,1,697,Friend,Stranger
65,2,male,j,j,1,634,Stranger,Stranger
65,2,male,j,j,0,776,Stranger,Stranger
65,2,male,j,f,0,510,Self,Stranger
65,2,male,j,f,0,621,Self,Friend
65,2,male,j,j,0,716,Friend,Friend
65,2,male,j,f,0,854,Stranger,Friend
65,2,male,j,f,0,609,Friend,Self
65,2,male,j,j,0,364,Stranger,Stranger
65,2,male,j,j,1,741,Stranger,Stranger
65,2,male,j,j,0,483,Friend,Friend
65,2,male,j,f,1,555,Stranger,self
65,2,male,j,j,0,417,Self,Self
65,2,male,j,f,0,583,Friend,Stranger
65,2,male,j,j,1,477,Self,Self
65,2,male,j,f,0,648,Self,Friend
65,2,male,j,f,1,994,Stranger,self
65,2,male,j,j,0,0,Stranger,Stranger
65,2,male,j,j,1,564,Friend,Friend
65,2,male,j,f,1,302,Self,Stranger
65,2,male,j,f,0,473,Friend,Stranger
65,2,male,j,f,1,692,Stranger,Friend
65,2,male,j,j,0,434,Friend,Friend
65,2,male,j,j,1,568,Self,Self
65,2,male,j,j,0,253,Stranger,Stranger
65,2,male,j,j,1,419,Self,Self
65,2,male,j,f,0,506,Friend,Self
65,2,male,j,f,1,444,Self,Stranger
65,2,male,j,j,1,444,Self,Self
65,2,male,j,f,0,592,Stranger,self
65,2,male,j,j,1,662,Stranger,Stranger
65,2,male,j,f,0,614,Stranger,Friend
65,2,male,j,j,1,883,Stranger,Stranger
65,2,male,j,j,0,594,Self,Self
65,2,male,j,f,0,737,Friend,Self
65,2,male,j,f,1,585,Self,Friend
65,2,male,j,j,0,432,Friend,Friend
65,2,male,j,j,0,452,Friend,Friend
65,2,male,j,f,1,520,Friend,Stranger
65,2,male,j,f,0,599,Stranger,Friend
65,2,male,j,f,0,627,Friend,Self
65,2,male,j,j,1,695,Stranger,Stranger
65,2,male,j,f,0,713,Friend,Stranger
65,2,male,j,j,1,794,Stranger,Stranger
65,2,male,j,f,1,1102,Stranger,self
65,2,male,j,j,1,531,Friend,Friend
65,2,male,j,j,1,562,Self,Self
65,2,male,j,j,1,454,Self,Self
65,2,male,j,f,1,451,Self,Stranger
65,2,male,j,f,1,627,Self,Friend
65,2,male,j,j,0,666,Friend,Friend
65,2,male,j,j,1,447,Stranger,Stranger
65,2,male,j,f,1,507,Stranger,self
65,2,male,j,f,1,639,Friend,Stranger
65,2,male,j,j,1,548,Self,Self
65,2,male,j,f,1,658,Self,Friend
65,2,male,j,j,1,472,Self,Self
65,2,male,j,j,0,739,Friend,Friend
65,2,male,j,f,1,489,Self,Stranger
65,2,male,j,j,0,674,Friend,Friend
65,2,male,j,f,0,520,Friend,Self
65,2,male,j,f,0,801,Stranger,Friend
65,2,male,j,j,1,620,Stranger,Stranger
65,2,male,j,f,1,728,Stranger,self
65,2,male,j,j,1,481,Self,Self
65,2,male,j,f,1,582,Stranger,Friend
65,2,male,j,j,1,749,Friend,Friend
65,2,male,j,f,1,439,Self,Stranger
